YEAR,STATE,ST_CASE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY
2015,1,10175,117,1,1,4,1,2,4,2,4,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10176,19,1,1,4,1,2,4,1,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10177,5,1,1,4,1,2,1,2,4,3,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10178,73,1,1,4,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,1,10179,95,1,1,4,2,2,1,1,3,1,4,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10180,21,2,1,4,1,2,1,2,3,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,1,10181,15,1,1,4,1,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2
2015,1,10182,115,1,1,4,1,2,1,1,5,1,4,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10183,47,1,1,4,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,1,10184,43,1,1,4,1,2,4,2,6,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10185,73,1,1,4,2,2,1,2,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2
2015,1,10186,9,1,1,4,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2
2015,1,10187,125,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10188,73,1,1,4,2,2,1,2,5,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2
2015,1,10189,71,1,1,4,1,2,1,2,4,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,1
2015,1,10190,13,1,1,4,1,1,1,2,1,2,5,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10191,53,1,1,4,1,1,3,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10192,101,1,1,4,2,1,3,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10193,89,1,1,4,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,2
2015,1,10194,3,1,1,4,2,2,1,1,5,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2
2015,1,10195,73,2,1,4,2,2,1,1,3,1,4,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10196,19,1,1,4,1,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10197,125,1,1,4,2,2,1,2,3,3,4,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2
2015,1,10198,123,1,1,4,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10199,43,2,1,4,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2,2,2
2015,1,10200,79,1,1,4,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10201,95,1,1,4,2,2,4,2,4,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10202,3,1,1,4,1,1,1,2,1,2,3,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10203,121,1,1,4,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2
2015,1,10204,53,1,1,4,1,1,3,2,1,3,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10205,73,1,1,4,2,1,3,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10206,101,1,1,4,2,2,1,2,3,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10207,17,1,1,4,2,2,1,2,4,2,4,2,1,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,1,10208,125,1,1,4,2,2,1,2,3,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,1,10209,77,1,1,4,1,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2
2015,1,10210,17,1,1,4,2,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,1,10211,81,1,1,4,1,2,1,1,6,1,4,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10212,89,1,1,4,2,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10213,107,2,1,4,1,2,1,2,4,2,3,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10214,55,1,1,4,2,2,1,1,3,1,4,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2
2015,1,10215,73,1,1,4,2,2,4,2,3,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,1,10216,97,1,1,4,2,2,4,1,6,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2
2015,1,10217,125,1,1,4,1,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,1,10218,87,1,1,4,2,2,1,2,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10219,1,2,1,4,2,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10220,71,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2
2015,1,10221,77,1,1,4,1,2,4,2,6,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10222,127,2,1,4,1,2,4,2,5,2,1,1,1,2,1,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,2
2015,1,10223,3,1,1,4,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2
2015,1,10224,33,1,1,4,2,2,1,2,3,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10225,101,1,1,4,2,2,1,1,3,1,4,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,1,10226,33,1,1,4,2,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10227,125,1,1,4,2,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10228,77,1,1,4,1,2,4,2,6,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10229,15,1,1,4,2,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10230,21,1,1,4,2,1,4,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,1,10231,17,1,1,4,2,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1
2015,1,10232,101,1,1,4,2,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,1,10233,115,1,1,4,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10234,115,1,1,4,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10235,101,1,1,4,2,1,4,2,1,3,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10236,39,1,1,4,1,2,4,2,5,2,1,1,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10237,31,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,1,2,2
2015,1,10238,33,1,1,4,1,2,4,2,3,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10239,61,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2
2015,1,10240,53,1,1,4,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10241,29,1,1,4,1,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10242,113,1,1,4,2,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10243,113,1,1,4,1,2,1,2,3,2,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10244,97,1,1,4,2,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,1,10245,103,1,1,4,1,2,1,2,5,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10246,131,1,1,4,1,2,4,1,5,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10247,97,1,1,4,2,2,1,2,6,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,1,10248,19,1,1,4,1,2,4,2,6,3,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,1,10249,69,1,1,4,1,2,1,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10250,67,1,1,4,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2
2015,1,10251,19,1,1,4,1,2,1,1,5,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,1,10252,15,1,1,4,2,2,1,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,1,10253,55,1,1,4,2,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
2015,1,10254,115,1,1,4,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1
2015,1,10255,61,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10256,97,1,1,4,2,2,1,2,4,2,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,1,10257,77,1,1,4,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10258,117,1,1,4,2,2,1,2,4,2,4,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10259,59,1,1,4,1,2,1,2,5,2,2,1,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10260,121,1,1,4,1,2,4,2,5,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10261,27,1,1,4,1,2,4,2,5,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10262,125,1,1,4,1,2,1,2,6,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,1,10263,131,1,1,4,1,2,1,2,3,2,4,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2
2015,1,10264,113,1,1,4,2,2,1,2,3,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,1,10265,15,1,1,4,2,2,1,1,4,1,4,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,2
2015,1,10266,97,1,1,4,1,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2
2015,1,10267,73,1,1,4,2,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,1,2,2
2015,1,10268,3,1,1,4,2,2,2,2,5,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1
2015,1,10269,77,1,1,4,1,2,1,2,3,2,2,2,1,3,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,1,2
2015,1,10270,89,1,1,4,2,2,1,1,5,1,4,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2
2015,1,10271,9,1,1,4,1,2,1,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10272,73,1,1,4,2,1,1,2,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10273,77,1,1,4,1,2,4,2,6,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10274,79,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10275,81,1,1,4,1,2,4,2,5,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2
2015,1,10276,113,1,1,4,1,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10277,77,1,1,4,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10278,89,1,1,4,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2
2015,1,10279,115,1,1,4,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10280,97,1,1,4,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,1,10281,115,1,1,4,1,1,4,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10282,3,1,1,4,2,2,1,2,5,2,1,2,1,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,1,10283,97,1,1,4,1,2,1,2,6,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2
2015,1,10284,43,1,1,4,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,1,10285,105,1,1,4,1,2,1,1,3,1,2,1,1,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2
2015,1,10286,115,1,1,4,2,2,1,2,4,2,4,1,2,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10287,67,1,1,4,2,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2
2015,1,10288,11,1,1,4,1,2,3,2,3,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,1,10289,103,1,1,4,1,2,4,2,6,2,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10290,115,2,1,4,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,1,2
2015,1,10291,125,1,1,4,1,2,1,2,5,2,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,1,10292,33,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10293,71,1,1,4,2,2,4,2,5,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10294,95,1,1,4,1,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10295,101,1,1,4,2,2,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2
2015,1,10296,125,1,1,4,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10297,109,2,1,4,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,1,10298,69,1,1,4,2,2,1,1,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10299,51,1,1,4,1,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
2015,1,10300,101,1,1,4,2,2,1,2,3,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10301,97,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2
2015,1,10302,43,1,1,4,1,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2
2015,1,10303,13,1,1,4,2,2,1,2,6,3,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2015,1,10304,97,1,1,4,2,1,1,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,1,10305,43,1,1,4,1,1,4,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1
2015,1,10306,43,1,1,4,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10307,97,1,1,4,1,2,4,2,3,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10308,73,2,1,4,2,1,1,2,1,2,1,2,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,1,10309,127,1,1,4,1,2,1,2,4,2,3,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10310,125,1,1,4,2,2,4,1,6,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10311,73,1,1,4,2,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10312,29,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10313,95,1,1,4,2,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10314,43,1,1,4,2,2,1,1,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,1,10315,119,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,1
2015,1,10316,73,2,1,4,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2
2015,1,10317,73,1,1,4,1,1,4,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10318,53,1,1,4,1,1,3,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1
2015,1,10319,39,1,1,4,1,2,1,2,5,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,1,10320,69,1,1,4,1,2,1,1,5,1,4,1,1,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
2015,1,10321,3,1,1,4,1,2,1,1,4,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2
2015,1,10322,109,1,1,4,1,2,1,1,3,1,4,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2
2015,1,10323,3,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2
2015,1,10324,63,1,1,4,2,2,1,2,3,2,7,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
2015,1,10325,33,1,1,4,1,2,4,2,5,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,1,2
2015,1,10326,75,1,1,4,1,2,4,2,4,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,1,10327,55,1,1,4,1,2,4,2,5,3,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10328,45,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10329,15,1,1,4,2,2,1,2,4,2,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2
2015,1,10330,5,1,1,4,1,2,1,2,5,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,1,10331,59,1,1,4,2,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10332,71,1,1,4,1,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10333,69,1,1,4,1,2,1,2,4,2,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
2015,1,10334,41,1,1,4,1,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10335,103,1,1,4,1,2,4,2,6,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10336,107,1,1,4,1,2,4,2,6,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2
2015,1,10337,103,1,1,4,1,2,1,1,3,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2
2015,1,10338,131,1,1,4,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10339,115,1,1,4,1,2,1,2,5,2,3,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,1,10340,49,1,1,4,1,2,4,2,5,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
2015,1,10341,119,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10342,107,1,1,4,1,2,1,2,3,2,5,2,2,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2
2015,1,10343,97,1,1,4,2,1,1,2,1,2,2,1,1,3,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,1,2
2015,1,10344,73,1,1,4,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
2015,1,10345,97,1,1,4,2,1,1,2,1,3,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2
2015,1,10346,55,1,1,4,2,2,4,1,6,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2015,1,10347,3,1,1,4,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2
2015,1,10348,53,3,1,4,1,2,1,2,3,2,3,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2
2015,1,10349,79,1,1,4,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,1,10350,89,1,1,4,2,2,1,1,6,1,4,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2
