STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
6,60624,3,2,0,24,3,13,42,12,6,2,0,6,6,38,402,38402,14,1999,4S2CK58WXX43,4,S,2,C,K,5,8,W,X,X,4,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,60624,4,2,0,24,3,13,42,12,6,2,0,6,6,35,443,35443,20,2002,4N2ZN15T02D8,4,N,2,Z,N,1,5,T,0,2,D,8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,60625,2,1,0,5,4,18,41,8,0,2,0,6,6,37,31,37031,3,1991,2HGED6348MH5,2,H,G,E,D,6,3,4,8,M,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,60632,3,2,0,7,4,13,38,12,6,3,0,6,6,37,31,37031,4,2006,2HGFA16516H5,2,H,G,F,A,1,6,5,1,6,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,2,5,12,0,0,0,0
6,60667,2,1,0,9,4,14,30,33,0,2,0,6,6,7,422,7422,15,2005,1D4HD38N85F5,1,D,4,H,D,3,8,N,8,5,F,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0
6,60670,2,1,0,5,4,3,20,33,0,2,0,6,6,12,481,12481,31,1999,1FDAW56S3XEA,1,F,D,A,W,5,6,S,3,X,E,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0
6,60780,2,1,0,10,5,23,17,33,0,3,0,6,6,7,27,7027,6,2009,3D4GG47B79T5,3,D,4,G,G,4,7,B,7,9,T,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,8,12,0,0,0,0
6,60786,3,2,0,12,4,22,50,12,6,2,0,6,6,34,35,34035,4,2005,WBANB335X5B1,W,B,A,N,B,3,3,5,X,5,B,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,2,5,12,0,0,0,0
6,60786,4,2,0,12,4,22,50,12,6,2,0,6,6,49,40,49040,4,1991,4T1SV21E1MU4,4,T,1,S,V,2,1,E,1,M,U,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
6,60797,2,1,1,10,4,13,9,14,0,3,0,6,6,37,31,37031,2,2006,2HGFG12656H5,2,H,G,F,G,1,2,6,5,6,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
6,60797,3,1,0,10,4,13,9,14,0,3,0,6,6,2,403,2403,14,1995,1J4FY19P1SP2,1,J,4,F,Y,1,9,P,1,S,P,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,60797,4,1,0,10,4,13,9,14,0,3,0,6,6,7,442,7442,20,2003,1D4GP24RX3B3,1,D,4,G,P,2,4,R,X,3,B,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,14,0,0,0,0
6,60847,2,1,0,12,4,3,0,14,0,2,0,6,6,37,403,37403,14,2008,5J6YH18388L0,5,J,6,Y,H,1,8,3,8,8,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,12,0,0,0,0
6,60883,2,1,0,27,4,22,12,33,0,2,0,6,6,12,481,12481,31,2012,1FTEW1CMXCKD,1,F,T,E,W,1,C,M,X,C,K,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,2,5,12,0,0,0,0
6,60914,2,1,1,29,4,17,21,14,0,2,0,6,6,38,881,38881,62,2002,JALC4B147270,J,A,L,C,4,B,1,4,7,2,7,0,0,57,2710907,572710907,2,1,1,1,0,0,0,0,0,0,0,0,6,2,3,12,0,0,0,0
6,60935,2,1,0,30,4,14,19,8,0,2,0,6,6,89,882,89882,63,2009,5VCDC6HE89H2,5,V,C,D,C,6,H,E,8,9,H,2,0,57,216895,57216895,3,1,4,1,0,0,0,0,0,0,0,0,11,0,5,8,42,0,0,0
6,60940,2,1,0,25,4,3,20,14,0,2,0,6,6,87,881,87881,66,2013,1NPWL49X2DD1,1,N,P,W,L,4,9,X,2,D,D,1,2,57,2371310,572371310,3,7,1,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,60953,2,1,0,9,5,11,8,14,0,2,0,6,6,35,402,35402,14,2004,5N1ED28T84C6,5,N,1,E,D,2,8,T,8,4,C,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,60955,2,1,0,9,5,13,49,14,0,2,0,6,6,49,471,49471,30,1983,JT4RN48D1D00,J,T,4,R,N,4,8,D,1,D,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0
6,60955,3,1,0,9,5,13,49,14,0,2,0,6,6,12,481,12481,31,2000,1FTRX17L3YKA,1,F,T,R,X,1,7,L,3,Y,K,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,2,5,12,0,0,0,0
6,60958,2,1,0,2,5,18,51,33,0,2,0,6,6,37,33,37033,2,1997,JHMBB624XVC0,J,H,M,B,B,6,2,4,X,V,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,2,5,12,0,0,0,0
6,60968,2,1,1,14,5,14,40,14,0,2,0,6,6,87,881,87881,66,2009,1XPHD49X29D7,1,X,P,H,D,4,9,X,2,9,D,7,1,57,2534707,572534707,3,6,3,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,60975,2,1,0,13,5,15,5,9,0,2,0,6,6,42,31,42031,4,1983,WDBCB20A3DA0,W,D,B,C,B,2,0,A,3,D,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,2,5,12,0,0,0,0
6,60984,3,3,0,1,5,14,35,12,6,2,0,6,6,20,401,20401,14,2002,1GNDS13S7224,1,G,N,D,S,1,3,S,7,2,2,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5,12,0,0,0,0
6,61033,2,1,0,5,6,14,51,14,0,2,0,6,6,48,38,48038,4,2011,4T1BF3EK4BU7,4,T,1,B,F,3,E,K,4,B,U,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,61034,2,1,0,18,5,12,21,33,0,3,0,6,6,12,422,12422,15,2010,1FMJU1K58AEA,1,F,M,J,U,1,K,5,8,A,E,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,2,5,12,0,0,0,0
6,61035,2,1,0,7,6,21,37,14,0,2,0,6,6,30,46,30046,4,2005,WVWAD63BX5P0,W,V,W,A,D,6,3,B,X,5,P,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
6,61037,3,2,0,19,5,6,35,12,2,3,0,6,6,12,481,12481,31,2007,1FTRW12W17FA,1,F,T,R,W,1,2,W,1,7,F,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0
6,61047,2,1,0,24,5,5,55,33,0,3,0,6,6,35,47,35047,4,2011,1N4AL2AP0BN4,1,N,4,A,L,2,A,P,0,B,N,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,12,0,0,0,0
6,61061,2,3,0,31,5,1,59,8,0,2,1,6,6,12,401,12401,14,2013,1FM5K7B9XDGB,1,F,M,5,K,7,B,9,X,D,G,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,4,5,12,0,0,0,0
6,61061,3,3,0,31,5,1,59,8,0,2,0,6,6,20,481,20481,31,2003,1GCEC19T13Z1,1,G,C,E,C,1,9,T,1,3,Z,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,2,5,12,0,0,0,0
6,61118,2,1,3,4,7,6,35,14,0,2,0,6,6,55,35,55035,4,2014,5NPDH4AE7EH5,5,N,P,D,H,4,A,E,7,E,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
6,61122,2,1,0,8,7,19,30,8,0,2,0,6,6,12,481,12481,31,1997,1FTHX26F2VEB,1,F,T,H,X,2,6,F,2,V,E,B,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,2,3,12,0,0,0,0
6,61122,3,1,0,8,7,19,30,8,0,2,0,99,6,12,898,12898,61,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,6,267782,06267782,2,1,3,1,0,0,0,0,0,0,0,0,98,9,3,12,0,0,0,0
6,61123,2,1,0,9,7,14,43,14,0,2,0,6,6,49,482,49482,31,2006,5TBET34156S5,5,T,B,E,T,3,4,1,5,6,S,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,5,12,0,0,0,0
6,61180,2,1,0,13,7,19,45,33,0,2,0,6,6,19,421,19421,15,2000,1GYEK63R5YR1,1,G,Y,E,K,6,3,R,5,Y,R,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,4,3,12,0,0,0,0
6,61187,3,2,0,21,7,14,55,12,6,2,0,6,6,37,31,37031,4,2014,19XFB2F5XEE2,1,9,X,F,B,2,F,5,X,E,E,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61242,3,2,0,17,6,12,50,12,2,2,0,6,6,59,421,59421,15,2000,JT6HT00W3Y00,J,T,6,H,T,0,0,W,3,Y,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,0,5,12,0,0,0,0
6,61257,2,1,0,18,6,3,51,1,0,3,0,6,6,12,481,12481,31,1999,1FTRX07L2XKA,1,F,T,R,X,0,7,L,2,X,K,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61286,4,3,0,24,6,9,40,12,2,2,0,4,6,6,51,6051,4,2005,2C3JA63H25H1,2,C,3,J,A,6,3,H,2,5,H,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,0,5,12,0,0,0,0
6,61286,5,3,0,24,6,9,40,12,2,2,0,6,6,12,421,12421,15,1990,1FMCU12T4LUA,1,F,M,C,U,1,2,T,4,L,U,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,6,2,12,0,0,0,0
6,61286,6,3,0,24,6,9,40,12,2,2,0,6,6,23,421,23421,15,1998,1GKEK13R5WJ7,1,G,K,E,K,1,3,R,5,W,J,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,5,12,0,0,0,0
6,61286,7,3,0,24,6,9,40,12,2,2,0,6,6,20,404,20404,14,2005,2CNDL13F7561,2,C,N,D,L,1,3,F,7,5,6,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,6,2,12,0,0,0,0
6,61307,2,1,3,26,4,0,40,14,0,2,0,6,6,35,47,35047,4,2015,1N4AL3AP8FN3,1,N,4,A,L,3,A,P,8,F,N,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61307,3,1,0,26,4,0,40,14,0,2,0,6,6,20,36,20036,2,2002,2G1WX15K5292,2,G,1,W,X,1,5,K,5,2,9,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,4,3,12,0,0,0,0
6,61325,3,2,0,28,5,18,44,12,7,3,0,6,6,12,471,12471,30,2006,1FTYR14U16PA,1,F,T,Y,R,1,4,U,1,6,P,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0
6,61341,2,1,0,30,7,16,15,14,0,2,0,29,6,82,881,82881,63,2015,3AKJGLD55FSG,3,A,K,J,G,L,D,5,5,F,S,G,1,57,203311,57203311,3,4,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61356,2,1,0,23,5,21,43,14,0,2,0,6,6,20,404,20404,14,2010,2CNALDEW8A63,2,C,N,A,L,D,E,W,8,A,6,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,5,12,0,0,0,0
6,61357,2,1,0,23,5,15,30,14,0,2,0,6,6,47,35,47035,1,1999,YS3DD78N3X70,Y,S,3,D,D,7,8,N,3,X,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,61357,3,1,0,23,5,15,30,14,0,2,0,6,6,49,403,49403,14,2005,JTEDP21A9500,J,T,E,D,P,2,1,A,9,5,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,2,5,12,0,0,0,0
6,61369,2,1,0,19,4,2,50,14,0,2,0,6,6,12,401,12401,14,2003,1FMPU17L13LB,1,F,M,P,U,1,7,L,1,3,L,B,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,4,3,12,0,0,0,0
6,61369,3,1,0,19,4,2,50,14,0,2,0,6,6,12,32,12032,4,2014,3FADP4BJ9EM2,3,F,A,D,P,4,B,J,9,E,M,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,12,0,0,0,0
6,61376,2,1,2,13,6,6,20,14,0,2,0,6,6,37,31,37031,4,2015,19XFB2F56FE2,1,9,X,F,B,2,F,5,6,F,E,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,14,0,0,0,1
6,61376,3,1,2,13,6,6,20,14,0,2,0,6,6,20,481,20481,31,2002,2GCEC19XX211,2,G,C,E,C,1,9,X,X,2,1,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61391,2,1,0,8,8,2,45,33,0,3,0,6,6,12,471,12471,30,2004,1FTYR44U14PA,1,F,T,Y,R,4,4,U,1,4,P,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
6,61394,2,1,1,13,7,21,57,14,0,2,0,6,6,49,46,49046,4,2013,JTDKN3DU8D16,J,T,D,K,N,3,D,U,8,D,1,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1
6,61421,1,1,1,8,7,14,15,14,0,2,0,6,6,84,881,84881,62,2004,1HTMMAAL84H6,1,H,T,M,M,A,A,L,8,4,H,6,0,57,1080840,571080840,2,1,3,1,0,0,0,0,0,0,0,0,7,6,2,12,0,0,0,0
6,61422,2,1,0,8,8,2,15,8,0,2,0,6,6,82,881,82881,62,2013,1FVACWDT7DHF,1,F,V,A,C,W,D,T,7,D,H,F,0,5,72624193,0572624193,2,1,97,1,0,0,0,0,0,0,0,0,62,2,5,12,0,0,0,0
6,61428,2,1,0,13,8,13,57,30,0,2,0,6,6,37,32,37032,2,1988,1HGCA6187JA0,1,H,G,C,A,6,1,8,7,J,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,12,0,0,0,0
6,61449,2,1,0,17,8,15,32,8,0,2,0,6,6,49,471,49471,30,1994,JT4RN81A7R51,J,T,4,R,N,8,1,A,7,R,5,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61483,2,1,0,4,8,19,35,33,0,3,0,6,6,35,47,35047,4,2014,1N4AL3AP2EN3,1,N,4,A,L,3,A,P,2,E,N,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61493,2,1,0,25,8,0,15,30,0,3,0,6,6,7,481,7481,31,1989,1B7KE2682KS1,1,B,7,K,E,2,6,8,2,K,S,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,6,5,12,0,0,0,0
6,61493,3,1,0,25,8,0,15,30,0,3,0,6,6,59,401,59401,14,2003,JTJGF10U1301,J,T,J,G,F,1,0,U,1,3,0,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,62,6,5,12,0,0,0,0
6,61493,4,1,0,25,8,0,15,30,0,3,0,6,6,51,43,51043,6,2000,YV1LZ56D4Y26,Y,V,1,L,Z,5,6,D,4,Y,2,6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,63,4,5,12,0,0,0,0
6,61506,2,1,0,15,6,20,52,8,0,3,0,6,6,34,34,34034,4,2011,WBAPH5G56BNM,W,B,A,P,H,5,G,5,6,B,N,M,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
6,61512,2,1,0,30,8,23,35,8,0,2,0,6,6,49,46,49046,5,2005,JTDKB20UX530,J,T,D,K,B,2,0,U,X,5,3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61528,2,1,0,10,9,2,0,9,0,2,0,6,6,49,402,49402,14,2001,JTEGH20V9100,J,T,E,G,H,2,0,V,9,1,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,2,5,12,0,0,0,0
6,61528,3,1,0,10,9,2,0,9,0,2,0,6,6,37,32,37032,4,2008,JHMCP26498C0,J,H,M,C,P,2,6,4,9,8,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,12,0,0,0,0
6,61528,4,1,0,10,9,2,0,9,0,2,0,6,6,12,4,12004,2,1993,1FAPP6243PH1,1,F,A,P,P,6,2,4,3,P,H,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
6,61595,2,1,0,31,8,7,23,8,0,2,0,6,6,6,52,6052,6,2006,3A4FY48B76T3,3,A,4,F,Y,4,8,B,7,6,T,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,0
6,61616,2,1,0,26,9,2,20,14,0,2,0,6,6,49,46,49046,5,2010,JTDKN3DU1A00,J,T,D,K,N,3,D,U,1,A,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,61616,3,1,0,26,9,2,20,14,0,2,0,6,6,20,22,20022,4,2007,1G1AK55F8771,1,G,1,A,K,5,5,F,8,7,7,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,61627,3,2,0,3,10,9,25,12,1,2,0,6,6,12,23,12023,4,2009,3FAHP07Z09R2,3,F,A,H,P,0,7,Z,0,9,R,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61673,2,1,0,25,10,22,14,42,0,3,0,6,6,24,5,24005,4,2004,1G8JC54F64Y5,1,G,8,J,C,5,4,F,6,4,Y,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,61673,3,1,0,25,10,22,14,42,0,3,0,6,6,67,33,67033,5,2012,JTKKU4B4XC10,J,T,K,K,U,4,B,4,X,C,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
6,61690,3,2,0,18,9,11,6,12,6,3,0,6,6,42,48,42048,4,2004,WDBUF70JX4A5,W,D,B,U,F,7,0,J,X,4,A,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,2,5,12,0,0,0,0
6,61692,2,1,0,2,10,18,6,8,0,2,0,6,6,85,881,85881,66,2005,1XKDD09X55R0,1,X,K,D,D,0,9,X,5,5,R,0,1,57,95406,5795406,3,6,3,1,0,0,0,0,0,0,0,0,6,4,3,12,0,0,0,0
6,61702,2,1,0,26,9,13,40,73,0,3,0,6,6,7,442,7442,20,1998,2B4FP25B6WR7,2,B,4,F,P,2,5,B,6,W,R,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,73,0,0,0,0
6,61705,2,1,0,15,11,8,43,33,0,3,0,6,6,37,31,37031,4,2005,2HGES16345H5,2,H,G,E,S,1,6,3,4,5,H,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
6,61720,2,1,0,12,11,1,33,33,0,3,0,6,6,35,47,35047,4,2002,1N4AL11D52C1,1,N,4,A,L,1,1,D,5,2,C,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,98,6,2,12,0,0,0,0
6,61732,2,1,0,3,11,23,13,14,0,2,0,6,6,12,401,12401,14,1993,1FMDU32X9PUD,1,F,M,D,U,3,2,X,9,P,U,D,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,6,2,12,0,0,0,0
6,61763,5,4,2,17,10,2,30,12,6,2,0,6,6,49,32,49032,4,2013,5YFBU4EE7DP2,5,Y,F,B,U,4,E,E,7,D,P,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,8,12,0,0,0,0
6,61763,6,4,0,17,10,2,30,12,6,2,0,6,6,49,40,49040,4,2012,4T1BF1FK1CU0,4,T,1,B,F,1,F,K,1,C,U,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,8,8,14,0,0,0,0
6,61891,3,2,0,9,7,21,44,12,6,2,0,6,6,35,43,35043,4,2005,3N1CB51D85L5,3,N,1,C,B,5,1,D,8,5,L,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,12,0,0,0,0
6,61891,4,2,0,9,7,21,44,12,6,2,0,6,6,6,18,6018,4,2014,1C3CCBAB0EN1,1,C,3,C,C,B,A,B,0,E,N,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,61898,2,1,0,16,10,15,7,33,0,2,0,6,6,37,31,37031,4,2014,19XFB2F81EE2,1,9,X,F,B,2,F,8,1,E,E,2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,4,5,18,0,0,0,0
6,61898,3,1,0,16,10,15,7,33,0,2,0,6,6,19,421,19421,15,1999,1GYEK13R9XR4,1,G,Y,E,K,1,3,R,9,X,R,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,10,4,5,18,0,0,0,0
6,61898,4,1,0,16,10,15,7,33,0,2,0,6,6,37,31,37031,2,1998,1HGEJ6121WL0,1,H,G,E,J,6,1,2,1,W,L,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,2,5,18,0,0,0,0
6,61900,3,2,0,11,4,21,28,12,6,2,0,6,6,49,472,49472,30,2014,3TMJU4GNXEM1,3,T,M,J,U,4,G,N,X,E,M,1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,61900,4,2,0,11,4,21,28,12,6,2,0,6,6,49,32,49032,4,1996,1NXBB02E8TZ4,1,N,X,B,B,0,2,E,8,T,Z,4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,61970,2,1,0,29,11,17,53,8,0,2,0,6,6,49,32,49032,4,2004,1NXBR32E44Z3,1,N,X,B,R,3,2,E,4,4,Z,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62013,2,1,0,15,11,18,23,8,0,2,0,6,6,6,441,6441,20,2006,1A4GP45R26B7,1,A,4,G,P,4,5,R,2,6,B,7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62166,2,1,0,7,9,16,45,14,0,2,0,6,6,82,881,82881,66,2011,1FUJC5DV6BDB,1,F,U,J,C,5,D,V,6,B,D,B,1,57,2617169,572617169,3,6,1,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62166,3,1,0,7,9,16,45,14,0,2,0,6,6,82,881,82881,62,2002,1FVABSAK62HJ,1,F,V,A,B,S,A,K,6,2,H,J,0,57,728630,57728630,2,1,1,1,0,0,0,0,0,0,0,0,6,2,5,14,0,0,0,0
6,62177,2,1,1,28,2,2,46,18,0,3,0,6,6,12,881,12881,61,2008,1FDAW56R78EA,1,F,D,A,W,5,6,R,7,8,E,A,0,57,2721909,572721909,2,1,3,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,62211,2,1,0,3,4,13,55,14,0,2,0,6,6,42,42,42042,4,1996,WDBHA28E0TF3,W,D,B,H,A,2,8,E,0,T,F,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62248,2,1,0,11,6,13,51,1,0,2,0,6,6,30,46,30046,4,1999,WVWMA63B2XE5,W,V,W,M,A,6,3,B,2,X,E,5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,0
6,62340,2,1,0,21,10,6,9,14,0,2,0,6,6,12,481,12481,31,1995,1FDNF70JXSVA,1,F,D,N,F,7,0,J,X,S,V,A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,0
6,62347,3,3,2,24,12,21,40,12,1,2,0,6,6,49,401,49401,14,1999,JT3GM84R3X00,J,T,3,G,M,8,4,R,3,X,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,4,3,12,0,0,0,0
6,62349,1,1,1,4,11,8,25,14,0,2,0,93,6,82,881,82881,66,2010,1FUJGLDR1ALA,1,F,U,J,G,L,D,R,1,A,L,A,1,57,2077119,572077119,3,6,1,1,0,0,0,0,0,0,0,0,6,4,8,12,0,0,0,0
6,62355,2,1,0,26,9,23,30,14,0,2,0,0,6,84,884,84884,66,2008,2HSCUAPR68C5,2,H,S,C,U,A,P,R,6,8,C,5,4,57,1683041,571683041,3,19,98,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62359,2,1,0,14,3,5,20,8,0,2,0,6,6,49,40,49040,4,1996,JT2BG12K7T03,J,T,2,B,G,1,2,K,7,T,0,3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,2,5,12,0,0,0,0
6,62362,2,1,0,17,4,1,24,33,0,3,0,6,6,45,399,45399,2,1979,WP0ZZZ928910,W,P,0,Z,Z,Z,9,2,8,9,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,4,5,12,0,0,0,0
