STATE,ST_CASE,VEH_NO,MDAREAS
1,10336,1,13
1,10337,1,8
1,10337,2,12
1,10338,1,11
1,10339,1,12
1,10339,2,1
1,10339,2,8
1,10339,2,9
1,10339,2,10
1,10339,2,11
1,10339,2,12
1,10340,1,3
1,10340,1,12
1,10340,1,13
1,10341,1,1
1,10341,1,2
1,10341,1,3
1,10341,1,4
1,10341,1,5
1,10341,1,6
1,10341,1,7
1,10341,1,8
1,10341,1,9
1,10341,1,10
1,10341,1,11
1,10341,1,12
1,10341,1,13
1,10341,1,14
1,10342,1,11
1,10342,1,12
1,10342,2,6
1,10342,2,7
1,10342,3,1
1,10342,3,11
1,10342,3,12
1,10343,1,1
1,10343,1,11
1,10343,1,12
1,10343,1,14
1,10343,2,6
1,10343,3,6
1,10343,4,6
1,10343,4,12
1,10343,5,1
1,10343,5,2
1,10343,5,3
1,10343,5,4
1,10343,5,5
1,10343,5,6
1,10343,5,7
1,10343,5,8
1,10343,5,9
1,10343,5,10
1,10343,5,11
1,10343,5,12
1,10343,5,13
1,10343,5,14
1,10343,6,6
1,10343,7,6
1,10344,1,2
1,10344,1,3
1,10344,1,4
1,10344,1,5
1,10344,1,12
1,10344,2,15
1,10345,1,1
1,10345,1,2
1,10345,1,3
1,10345,1,4
1,10345,1,5
1,10345,1,6
1,10345,1,7
1,10345,1,8
1,10345,1,9
1,10345,1,10
1,10345,1,11
1,10345,1,12
1,10345,1,13
1,10345,1,14
1,10346,1,12
1,10346,1,14
1,10347,1,12
1,10347,2,12
1,10348,1,12
1,10348,2,12
1,10348,2,13
1,10349,1,2
1,10349,2,12
1,10350,1,11
1,10350,1,12
1,10350,2,9
1,10351,1,12
1,10351,1,13
1,10352,1,12
1,10352,2,12
1,10353,1,12
1,10353,1,13
1,10353,2,6
1,10354,1,9
1,10355,1,12
1,10355,1,13
1,10356,1,12
1,10356,2,12
1,10356,3,12
1,10357,1,1
1,10357,1,11
1,10357,1,12
1,10358,1,1
1,10358,1,2
1,10358,1,3
1,10358,1,4
1,10358,1,5
1,10358,1,6
1,10358,1,7
1,10358,1,8
1,10358,1,9
1,10358,1,10
1,10358,1,11
1,10358,1,12
1,10358,1,13
1,10358,1,14
1,10359,1,7
1,10359,1,8
1,10359,1,9
1,10359,1,10
1,10359,1,11
1,10359,1,12
1,10359,2,1
1,10359,2,11
1,10359,2,12
1,10360,1,12
1,10360,2,1
1,10360,2,2
1,10360,2,3
1,10360,2,4
1,10360,2,5
1,10360,2,6
1,10360,2,7
1,10360,2,8
1,10360,2,9
1,10360,2,10
1,10360,2,11
1,10360,2,12
1,10360,2,13
1,10360,2,14
1,10361,1,4
1,10361,1,8
1,10361,1,12
1,10362,1,3
1,10363,1,1
1,10363,1,2
1,10363,1,3
1,10363,1,4
1,10363,1,5
1,10363,1,12
1,10364,1,6
1,10364,1,7
1,10364,1,8
1,10364,1,9
1,10364,1,10
1,10364,1,11
1,10364,1,12
1,10364,2,1
1,10364,2,12
1,10365,1,1
1,10365,1,12
1,10366,1,1
1,10366,1,13
1,10367,1,12
1,10367,1,13
1,10368,1,12
1,10368,2,1
1,10368,2,7
1,10368,2,8
1,10368,2,9
1,10368,2,10
1,10368,2,11
1,10368,2,12
1,10369,1,14
1,10370,1,2
1,10370,1,3
1,10370,1,4
1,10370,1,7
1,10370,2,1
1,10370,2,11
1,10370,2,12
1,10370,2,14
1,10371,1,12
1,10371,2,12
1,10372,1,12
1,10372,2,15
1,10373,1,11
1,10373,1,12
1,10373,2,1
1,10373,2,2
1,10373,2,3
1,10373,2,4
1,10373,2,5
1,10373,2,12
1,10374,1,3
1,10374,1,4
1,10374,1,5
1,10374,1,6
1,10374,1,7
1,10374,1,10
1,10374,1,11
1,10374,1,12
1,10374,2,12
1,10375,1,9
1,10375,1,13
1,10376,1,9
1,10377,1,1
1,10377,1,2
1,10377,1,3
1,10377,1,4
1,10377,1,5
1,10377,1,12
1,10377,2,12
1,10378,1,1
1,10378,1,13
1,10379,1,12
1,10379,1,13
1,10380,1,1
1,10380,1,2
1,10380,1,3
1,10380,1,11
1,10380,1,12
1,10380,1,14
1,10381,1,12
1,10382,1,2
1,10382,1,12
1,10383,1,12
1,10384,1,12
1,10384,2,12
1,10384,3,12
1,10385,1,3
1,10385,2,1
1,10385,2,11
1,10385,2,12
1,10386,1,12
1,10386,2,8
1,10386,3,12
1,10387,1,12
1,10387,2,9
1,10388,1,3
1,10389,1,4
1,10389,1,5
1,10389,1,6
1,10389,2,12
1,10390,1,11
1,10390,1,13
1,10391,1,12
1,10391,1,13
1,10391,2,1
1,10392,1,12
1,10393,1,12
1,10393,2,12
1,10394,1,1
1,10394,1,2
1,10394,1,3
1,10394,1,4
1,10394,1,5
1,10394,1,12
1,10395,1,12
1,10395,2,12
1,10396,1,2
1,10397,1,12
1,10397,1,13
1,10397,2,12
1,10398,1,12
1,10399,1,5
1,10399,1,6
1,10400,1,11
1,10400,2,8
1,10401,1,11
1,10401,2,7
1,10401,2,8
1,10401,2,9
1,10401,2,10
1,10401,2,11
1,10401,2,12
1,10402,1,1
1,10402,1,2
1,10402,1,3
1,10402,1,4
1,10402,1,5
1,10402,1,6
1,10402,1,7
1,10402,1,8
1,10402,1,9
1,10402,1,10
1,10402,1,11
1,10402,1,12
1,10402,1,13
1,10402,1,14
1,10403,1,12
1,10403,2,6
1,10404,1,12
1,10404,1,13
1,10405,1,12
1,10405,2,10
1,10406,1,12
1,10407,1,1
1,10408,1,1
1,10408,1,2
1,10408,1,3
1,10408,1,4
1,10408,1,5
1,10408,1,6
1,10408,1,7
1,10408,1,8
1,10408,1,9
1,10408,1,10
1,10408,1,11
1,10408,1,12
1,10408,1,13
1,10408,1,14
1,10409,1,6
1,10409,2,12
1,10410,1,1
1,10410,1,2
1,10410,1,3
1,10410,1,4
1,10410,1,5
1,10410,1,13
1,10410,1,14
1,10410,2,1
1,10410,2,11
1,10410,2,12
1,10411,1,12
1,10411,2,12
1,10412,1,1
1,10412,1,2
1,10412,1,3
1,10412,1,4
1,10412,1,5
1,10412,1,6
1,10412,1,12
1,10413,1,12
1,10414,1,11
1,10414,1,12
1,10415,1,10
1,10416,1,9
1,10416,2,1
1,10416,2,2
1,10416,2,10
1,10416,2,11
1,10416,2,12
1,10417,1,12
1,10418,1,12
1,10418,2,12
1,10419,1,2
1,10419,2,12
1,10420,1,5
1,10420,1,12
1,10420,2,12
1,10421,1,12
1,10421,2,6
1,10422,1,12
1,10422,1,13
1,10423,1,12
1,10423,2,11
1,10423,2,12
1,10424,1,12
1,10425,1,12
1,10425,2,12
1,10426,1,12
1,10427,1,9
1,10428,1,12
1,10428,1,13
1,10429,1,1
1,10429,1,12
1,10430,1,6
1,10430,1,13
1,10431,1,4
1,10431,1,12
1,10431,1,13
1,10432,1,12
1,10433,1,1
1,10433,1,2
1,10433,1,3
1,10433,1,4
1,10433,1,5
1,10433,1,12
1,10434,1,12
1,10435,1,13
1,10436,1,1
1,10437,1,1
1,10437,1,2
1,10437,1,3
1,10437,1,4
1,10437,1,5
1,10437,1,13
1,10438,1,12
1,10438,2,6
1,10439,1,9
1,10440,1,6
1,10440,1,12
1,10440,2,9
1,10440,2,10
1,10440,2,12
1,10440,3,11
1,10440,3,12
1,10440,3,13
1,10441,1,12
1,10441,2,12
1,10442,1,12
1,10442,1,13
1,10443,1,1
1,10443,1,2
1,10443,1,3
1,10443,1,4
1,10443,1,5
1,10443,1,6
1,10443,1,7
1,10443,1,8
1,10443,1,9
1,10443,1,10
1,10443,1,11
1,10443,1,12
1,10443,1,13
1,10443,1,14
1,10444,1,12
1,10445,1,1
1,10445,1,11
1,10445,1,12
1,10445,1,13
1,10446,1,1
1,10446,1,10
1,10446,1,12
1,10447,1,11
1,10447,1,13
1,10448,1,11
1,10448,1,13
1,10449,1,1
1,10449,1,12
1,10450,1,8
1,10450,1,9
1,10450,1,10
1,10450,1,11
1,10450,1,12
1,10450,2,7
1,10450,2,8
1,10450,2,9
1,10451,1,11
1,10451,1,12
1,10451,2,12
1,10451,3,12
1,10452,1,7
1,10452,1,13
1,10453,1,12
1,10453,1,13
1,10454,1,3
1,10454,2,12
1,10455,1,13
1,10455,1,14
1,10456,1,12
1,10457,1,12
1,10457,1,13
1,10458,1,7
1,10458,1,8
1,10458,1,9
1,10458,1,10
1,10458,1,11
1,10458,1,12
1,10459,1,10
1,10460,1,12
1,10460,2,1
1,10460,2,2
1,10461,1,1
1,10461,1,2
1,10461,1,3
1,10461,1,4
1,10461,1,5
1,10461,1,6
1,10461,1,7
1,10461,1,8
1,10461,1,9
1,10461,1,10
1,10461,1,11
1,10461,1,12
1,10461,1,14
1,10462,1,12
1,10463,1,8
1,10463,1,9
1,10463,1,10
1,10463,2,12
1,10464,1,12
1,10464,2,12
1,10465,1,12
1,10466,1,1
1,10466,1,2
1,10466,1,3
1,10466,1,4
1,10466,1,5
1,10466,1,6
1,10466,1,7
1,10466,1,8
1,10466,1,9
1,10466,1,10
1,10466,1,11
1,10466,1,12
1,10466,1,13
1,10466,1,14
1,10466,2,6
1,10467,1,12
1,10467,2,12
1,10468,1,2
1,10469,1,7
1,10469,1,8
1,10469,1,9
1,10469,1,10
1,10469,1,11
1,10469,2,12
1,10470,1,1
1,10470,1,2
1,10470,1,3
1,10470,1,4
1,10470,1,5
1,10470,1,6
1,10470,1,7
1,10470,1,8
1,10470,1,9
1,10470,1,10
1,10470,1,11
1,10470,1,12
1,10470,1,13
1,10470,1,14
1,10471,1,1
1,10471,1,12
1,10472,1,7
1,10472,1,8
1,10472,1,9
1,10472,1,10
1,10472,1,11
1,10472,2,12
1,10473,1,1
1,10473,1,2
1,10473,1,3
1,10473,1,4
1,10473,1,5
1,10473,1,6
1,10473,1,7
1,10473,1,8
1,10473,1,9
1,10473,1,10
1,10473,1,11
1,10473,1,12
1,10473,1,13
1,10473,1,14
1,10473,2,1
1,10473,2,2
1,10473,2,3
1,10473,2,4
1,10473,2,5
1,10473,2,6
1,10473,2,7
1,10473,2,8
1,10473,2,9
1,10473,2,10
1,10473,2,11
1,10473,2,12
1,10473,2,13
1,10473,2,14
1,10474,1,12
1,10474,2,6
1,10475,1,1
1,10475,1,2
1,10475,1,3
1,10475,1,4
1,10475,1,5
1,10476,1,1
1,10476,1,11
1,10476,1,12
1,10476,1,13
1,10477,1,11
1,10477,1,12
1,10477,1,13
1,10478,1,7
1,10478,1,8
1,10478,1,9
1,10478,1,14
1,10478,2,12
1,10479,1,3
1,10479,1,13
1,10480,1,12
1,10480,1,13
1,10481,1,12
1,10481,1,13
1,10482,1,12
1,10483,1,3
1,10483,1,6
1,10483,2,4
1,10483,2,5
1,10483,2,12
1,10484,1,6
1,10484,1,7
1,10484,2,9
1,10484,2,13
1,10484,3,12
1,10484,3,14
1,10485,1,4
1,10485,1,13
1,10486,1,12
1,10486,1,13
1,10486,2,7
1,10486,2,8
1,10486,2,9
1,10486,2,10
1,10487,1,12
1,10488,1,1
1,10488,1,13
1,10489,1,1
1,10489,1,2
1,10489,1,12
1,10490,1,12
1,10490,2,12
1,10491,1,12
1,10491,2,1
1,10491,2,2
1,10491,2,12
1,10492,1,12
1,10492,1,13
1,10493,1,12
1,10494,1,12
1,10494,2,7
1,10494,2,8
1,10494,2,9
1,10494,2,10
1,10494,2,11
1,10494,2,13
1,10495,1,6
1,10495,1,12
1,10495,1,13
1,10496,1,13
1,10497,1,7
1,10497,1,8
1,10497,1,9
1,10497,1,10
1,10497,1,11
1,10497,2,1
1,10497,2,2
1,10497,2,3
1,10497,2,4
1,10497,2,5
1,10497,2,6
1,10497,2,7
1,10497,2,8
1,10497,2,9
1,10497,2,10
1,10497,2,11
1,10497,2,12
1,10497,2,13
1,10497,2,14
1,10498,1,12
1,10499,1,1
1,10499,1,2
1,10499,1,9
1,10499,1,10
1,10499,1,11
1,10499,1,12
1,10499,1,14
1,10499,2,1
1,10499,2,2
1,10499,2,3
1,10499,2,7
1,10499,2,8
1,10499,2,9
1,10499,2,10
1,10499,2,11
1,10499,2,12
1,10499,2,13
1,10500,1,1
1,10500,1,11
1,10500,1,12
1,10501,1,2
1,10501,2,1
1,10501,2,11
1,10501,2,12
1,10502,1,7
1,10502,1,8
1,10502,1,9
1,10502,1,10
1,10502,1,11
1,10502,1,12
1,10502,2,1
1,10502,2,11
1,10502,2,12
1,10503,1,4
1,10503,1,5
1,10503,1,6
1,10503,1,7
1,10503,1,8
1,10503,1,10
1,10503,2,12
1,10504,1,6
1,10504,1,11
1,10504,1,13
1,10505,1,1
1,10505,1,11
1,10505,1,12
1,10505,2,1
1,10505,2,11
1,10505,2,12
1,10506,1,1
1,10506,1,2
1,10506,1,3
1,10506,1,4
1,10506,1,5
1,10506,1,6
1,10506,1,7
1,10506,1,8
1,10506,1,9
1,10506,1,10
1,10506,1,11
1,10506,1,12
1,10506,1,13
1,10506,1,14
1,10507,1,1
1,10507,1,13
1,10507,2,7
1,10507,2,8
1,10508,1,1
1,10508,1,2
1,10508,1,3
1,10508,1,4
1,10508,1,5
1,10508,1,6
1,10508,1,7
1,10508,1,8
1,10508,1,9
1,10508,1,10
1,10508,1,11
1,10508,1,12
1,10508,1,13
1,10508,1,14
1,10509,1,3
1,10509,1,12
1,10509,2,6
1,10509,2,7
1,10510,1,12
1,10510,1,13
1,10511,1,12
1,10511,1,13
1,10512,1,12
1,10513,1,12
1,10513,2,6
1,10514,1,13
1,10514,1,14
1,10515,1,1
1,10515,1,2
1,10515,1,3
1,10515,1,4
1,10515,1,5
1,10515,1,12
1,10516,1,12
1,10516,2,8
1,10516,2,11
1,10516,2,12
1,10516,2,13
1,10517,1,1
1,10517,1,2
1,10517,1,6
1,10517,1,10
1,10517,1,11
1,10517,1,12
1,10517,1,13
1,10518,1,1
1,10518,1,2
1,10518,1,3
1,10518,1,4
1,10518,1,5
1,10518,1,6
1,10518,1,7
1,10518,1,8
1,10518,1,9
1,10518,1,10
1,10518,1,11
1,10518,1,12
1,10518,1,13
1,10518,1,14
1,10519,1,1
1,10519,1,2
1,10519,1,3
1,10519,1,4
1,10519,1,5
1,10520,1,1
1,10520,1,2
1,10520,1,12
1,10520,1,13
1,10521,1,12
1,10521,2,6
1,10522,1,3
1,10522,1,12
1,10522,2,7
1,10522,2,8
1,10522,2,9
1,10522,2,10
1,10522,2,11
1,10522,2,12
1,10522,2,13
1,10522,3,5
1,10522,3,6
1,10522,3,7
1,10523,1,12
1,10524,1,7
1,10524,1,8
1,10524,1,9
1,10524,1,10
1,10524,1,11
1,10524,1,13
1,10525,1,12
1,10525,2,12
1,10526,1,8
1,10526,1,9
1,10526,1,10
1,10527,1,1
1,10527,1,13
1,10528,1,1
1,10528,1,12
1,10529,1,9
1,10529,1,10
1,10529,1,11
1,10529,1,12
1,10530,1,12
1,10530,2,6
1,10530,2,7
1,10530,2,8
1,10531,1,10
1,10531,1,13
1,10532,1,1
1,10532,1,2
1,10532,1,3
1,10532,1,4
1,10532,1,5
1,10532,2,1
1,10532,2,11
1,10532,2,12
1,10533,1,1
1,10533,1,12
1,10534,1,9
1,10534,1,10
1,10534,1,11
1,10534,1,12
1,10534,2,11
1,10534,2,12
1,10535,1,12
1,10535,2,1
1,10535,2,12
1,10536,1,1
1,10536,1,13
1,10537,1,12
1,10537,2,1
1,10537,2,7
1,10537,2,8
1,10537,2,9
1,10537,2,10
1,10537,2,11
1,10537,3,1
1,10537,3,2
1,10537,3,3
1,10537,3,4
1,10537,3,12
1,10537,3,14
1,10538,1,12
1,10538,1,13
1,10538,2,99
1,10539,1,12
1,10539,2,8
1,10540,1,3
1,10540,1,13
1,10541,1,2
1,10541,1,13
1,10542,1,5
1,10542,1,10
1,10543,1,1
1,10543,1,12
1,10544,1,2
1,10544,1,3
1,10544,2,12
1,10545,1,12
1,10545,2,12
1,10546,1,12
1,10546,2,6
1,10547,1,1
1,10547,1,2
1,10547,1,12
1,10548,1,12
1,10548,2,12
1,10549,1,12
1,10549,2,6
1,10549,2,12
1,10549,3,6
1,10549,3,12
1,10549,4,6
1,10550,1,1
1,10550,1,12
1,10551,1,1
1,10551,1,13
1,10551,1,14
1,10552,1,12
1,10552,1,13
1,10553,1,12
1,10553,2,12
1,10554,1,12
1,10554,2,12
1,10555,1,12
1,10556,1,12
1,10557,1,12
1,10558,1,1
1,10558,1,11
1,10558,1,12
1,10559,1,12
1,10560,1,12
1,10560,2,12
1,10561,1,1
1,10561,1,3
1,10562,1,10
1,10562,2,1
1,10562,2,2
1,10562,2,3
1,10562,2,4
1,10562,2,5
1,10562,2,12
1,10562,3,8
1,10562,3,9
1,10562,3,10
1,10563,1,7
1,10563,1,8
1,10563,1,9
1,10563,1,10
1,10563,1,11
1,10564,1,12
1,10565,1,12
1,10566,1,12
1,10566,1,13
1,10567,1,12
1,10567,1,13
1,10567,2,1
1,10568,1,3
1,10569,1,12
1,10570,1,9
1,10570,2,12
1,10571,1,12
1,10571,1,13
1,10571,2,6
1,10571,2,7
1,10572,1,12
1,10572,1,13
1,10573,1,11
1,10573,1,13
1,10574,1,12
1,10575,1,12
1,10575,1,13
1,10576,1,1
1,10576,1,2
1,10576,1,3
1,10576,1,11
1,10576,1,12
1,10576,1,13
1,10577,1,12
1,10577,2,1
1,10577,2,11
1,10577,2,12
1,10578,1,1
1,10578,1,12
1,10578,2,12
1,10579,1,9
1,10580,1,1
1,10580,1,2
1,10580,1,10
1,10580,1,11
1,10580,1,12
1,10580,2,7
1,10580,2,8
1,10580,2,9
1,10580,2,10
1,10580,2,11
1,10581,1,4
1,10581,1,13
1,10582,1,12
1,10582,1,13
1,10583,1,12
1,10583,2,4
1,10583,2,5
1,10583,2,6
1,10584,1,1
1,10584,1,2
1,10584,1,3
1,10584,1,4
1,10584,1,8
1,10584,1,9
1,10584,1,10
1,10584,1,11
1,10584,1,12
1,10584,2,1
1,10584,2,2
1,10584,2,3
1,10584,2,4
1,10584,2,5
1,10584,2,6
1,10584,2,7
1,10584,2,8
1,10584,2,9
1,10584,2,10
1,10584,2,11
1,10584,2,12
1,10584,2,13
1,10584,2,14
1,10585,1,12
1,10586,1,1
1,10586,1,2
1,10586,1,3
1,10586,1,4
1,10586,1,5
1,10586,1,6
1,10586,1,7
1,10586,1,8
1,10586,1,9
1,10586,1,10
1,10586,1,11
1,10586,1,12
1,10586,1,13
1,10586,1,14
1,10587,1,12
1,10587,1,13
1,10588,1,1
1,10588,1,12
1,10588,2,1
1,10588,2,12
1,10589,1,11
1,10589,1,13
1,10590,1,99
1,10591,1,1
1,10591,1,13
1,10592,1,9
1,10592,1,10
1,10592,1,11
1,10592,1,12
1,10592,2,1
1,10592,2,2
1,10592,2,10
1,10592,2,11
1,10592,2,12
1,10593,1,7
1,10593,1,8
1,10593,1,13
1,10594,1,12
1,10594,2,8
1,10595,1,12
1,10595,2,4
1,10595,2,5
1,10595,2,6
1,10595,2,7
1,10595,2,8
1,10595,2,14
1,10596,1,12
1,10597,1,1
1,10597,1,12
1,10598,1,1
1,10598,1,2
1,10598,1,3
1,10598,1,4
1,10598,1,5
1,10598,1,6
1,10598,1,7
1,10598,1,8
1,10598,1,9
1,10598,1,10
1,10598,1,11
1,10598,1,12
1,10598,1,13
1,10598,1,14
1,10599,1,1
1,10599,1,12
1,10600,1,2
1,10600,1,3
1,10600,1,4
1,10600,2,2
1,10600,2,3
1,10600,2,4
1,10600,2,7
1,10600,2,8
1,10600,2,9
1,10600,2,10
1,10600,2,11
1,10601,1,12
1,10601,2,12
1,10602,1,12
1,10602,1,13
1,10602,2,12
1,10603,1,12
1,10604,1,12
1,10605,1,12
1,10606,1,1
1,10606,1,2
1,10606,1,3
1,10606,1,4
1,10606,1,5
1,10606,1,6
1,10606,1,7
1,10606,1,8
1,10606,1,9
1,10606,1,10
1,10606,1,11
1,10606,1,12
1,10606,1,14
1,10607,1,12
1,10607,2,1
1,10607,2,2
1,10607,2,10
1,10607,2,11
1,10607,2,12
1,10607,2,14
1,10608,1,12
1,10609,1,1
1,10609,1,11
1,10609,1,12
1,10610,1,12
1,10610,2,12
1,10611,1,1
1,10611,1,2
1,10611,1,3
1,10611,1,4
1,10611,1,5
1,10611,1,12
1,10611,1,13
1,10612,1,1
1,10612,1,2
1,10612,1,3
1,10612,1,4
1,10612,1,5
1,10612,1,7
1,10612,1,8
1,10612,1,9
1,10612,1,10
1,10612,1,11
1,10613,1,12
1,10613,1,13
1,10614,1,12
1,10614,2,7
1,10614,2,8
1,10614,2,9
1,10614,2,10
1,10614,3,12
1,10615,1,12
1,10615,2,8
1,10615,2,9
1,10615,2,10
1,10615,2,11
1,10615,2,12
1,10616,1,11
1,10617,1,12
1,10617,1,13
1,10618,1,1
1,10618,1,12
1,10619,1,1
1,10619,1,13
1,10620,1,5
1,10620,1,12
1,10620,1,13
1,10621,1,12
1,10622,1,15
1,10623,1,1
1,10623,1,2
1,10623,1,3
1,10623,1,4
1,10623,1,5
1,10623,1,6
1,10623,1,7
1,10623,1,8
1,10623,1,9
1,10623,1,10
1,10623,1,11
1,10623,1,12
1,10623,1,13
1,10623,1,14
1,10623,2,8
1,10623,3,8
1,10623,3,9
1,10624,1,12
1,10625,1,1
1,10625,1,2
1,10625,1,3
1,10625,1,4
1,10625,1,5
1,10625,1,12
1,10625,1,13
1,10626,1,4
1,10626,1,5
1,10626,2,1
1,10626,2,2
1,10626,2,10
1,10626,2,11
1,10626,2,12
1,10627,1,8
1,10628,1,1
1,10628,1,2
1,10628,1,3
1,10628,1,4
1,10628,1,12
1,10628,1,13
1,10628,2,1
1,10628,2,10
1,10628,2,11
1,10628,2,12
1,10628,2,14
1,10629,1,12
1,10629,2,11
1,10629,2,12
1,10629,2,13
1,10630,1,4
1,10631,1,8
1,10631,1,9
1,10631,1,10
1,10631,2,12
1,10632,1,13
1,10633,1,12
1,10633,1,13
1,10634,1,12
1,10635,1,2
1,10635,2,12
1,10636,1,1
1,10636,1,2
1,10636,1,12
1,10636,2,1
1,10636,2,2
1,10636,2,12
1,10637,1,8
1,10637,1,9
1,10637,1,12
1,10637,1,13
1,10638,1,2
1,10639,1,12
1,10640,1,7
1,10640,1,8
1,10640,1,9
1,10640,1,10
1,10640,1,11
1,10640,2,12
1,10641,1,1
1,10641,1,13
1,10642,1,10
1,10642,1,12
1,10643,1,12
1,10644,1,12
1,10644,1,13
1,10645,1,1
1,10645,1,2
1,10645,1,9
1,10645,1,10
1,10645,1,11
1,10645,1,12
1,10645,1,14
1,10645,2,12
1,10646,1,7
1,10646,1,8
1,10646,1,9
1,10646,1,10
1,10646,1,11
1,10646,1,12
1,10647,1,2
1,10647,2,12
1,10647,2,14
1,10648,1,12
1,10649,1,12
1,10650,1,1
1,10650,1,2
1,10650,1,3
1,10650,1,4
1,10650,1,5
1,10650,1,6
1,10650,1,7
1,10650,1,8
1,10650,1,9
1,10650,1,10
1,10650,1,11
1,10650,1,12
1,10650,1,13
1,10650,1,14
1,10650,2,6
1,10650,3,1
1,10650,3,2
1,10650,3,3
1,10650,3,4
1,10650,3,8
1,10650,3,9
1,10650,3,10
1,10650,3,11
1,10650,3,12
1,10651,1,12
1,10651,2,5
1,10651,2,6
1,10652,1,12
1,10653,1,12
1,10653,1,13
1,10654,1,1
1,10654,1,2
1,10654,1,3
1,10654,1,4
1,10654,1,5
1,10654,1,6
1,10654,1,7
1,10654,1,8
1,10654,1,9
1,10654,1,10
1,10654,1,11
1,10654,1,12
1,10654,1,14
1,10655,1,12
1,10655,2,11
1,10655,3,6
1,10655,3,7
1,10655,3,8
1,10656,1,1
1,10656,1,2
1,10656,1,3
1,10656,1,4
1,10656,1,5
1,10656,1,12
1,10656,1,13
1,10656,2,12
1,10656,3,8
1,10656,3,9
1,10656,3,10
1,10656,3,11
1,10657,1,12
1,10658,1,12
1,10659,1,11
1,10659,1,13
1,10660,1,3
1,10660,1,11
1,10660,1,12
1,10661,1,2
1,10661,1,13
1,10662,1,12
1,10663,1,6
1,10663,2,12
1,10664,1,12
1,10664,2,12
1,10665,1,11
1,10665,1,13
1,10666,1,1
1,10666,1,2
1,10666,1,3
1,10666,1,4
1,10666,1,5
1,10666,1,13
1,10667,1,7
1,10667,1,13
1,10668,1,11
1,10668,1,12
1,10668,2,10
1,10669,1,12
1,10670,1,12
1,10670,1,13
1,10671,1,9
1,10672,1,12
1,10672,2,8
1,10672,2,13
1,10673,1,12
1,10673,2,12
1,10674,1,1
1,10674,1,2
1,10674,1,3
1,10674,1,4
1,10674,1,5
1,10674,1,7
1,10674,1,12
1,10675,1,9
1,10675,2,2
1,10675,2,3
1,10675,2,9
1,10675,2,10
1,10675,2,13
1,10676,1,11
1,10676,1,13
1,10677,1,12
1,10677,2,12
1,10678,1,13
1,10679,1,3
1,10679,1,11
1,10680,1,8
1,10680,1,9
1,10680,1,10
1,10680,2,12
1,10681,1,6
1,10681,2,12
1,10682,1,12
1,10682,1,13
1,10683,1,12
1,10683,2,3
1,10683,2,4
1,10684,1,12
1,10685,1,12
1,10685,1,13
1,10686,1,12
1,10686,1,13
1,10686,2,1
1,10687,1,4
1,10687,1,13
1,10688,1,4
1,10688,1,5
1,10688,1,6
1,10688,1,8
1,10688,1,9
1,10688,1,10
1,10688,1,11
1,10688,2,1
1,10688,2,11
1,10688,2,12
1,10689,1,12
1,10689,1,13
1,10690,1,6
1,10690,1,13
1,10690,2,12
1,10691,1,12
1,10691,2,1
1,10691,2,11
1,10691,2,12
1,10692,1,4
1,10692,1,13
1,10693,1,12
1,10694,1,1
1,10694,1,12
1,10695,1,7
1,10695,1,8
1,10695,1,9
1,10695,1,10
1,10695,1,11
1,10695,2,12
1,10696,1,6
1,10697,1,1
1,10697,1,2
1,10697,2,12
1,10698,1,12
1,10698,2,9
1,10698,2,10
1,10698,2,11
1,10698,2,12
1,10698,2,14
1,10699,1,1
1,10699,1,12
1,10699,1,13
1,10700,1,13
1,10701,1,3
1,10701,2,12
1,10702,1,1
1,10702,1,11
1,10702,1,12
1,10703,1,12
1,10703,2,9
1,10703,2,12
1,10703,3,10
1,10703,3,11
1,10703,3,12
1,10704,1,11
1,10704,1,12
1,10704,2,10
1,10704,3,12
1,10704,4,1
1,10704,4,2
1,10704,4,3
1,10704,4,12
1,10705,1,12
1,10705,1,13
1,10706,1,8
1,10706,1,9
1,10706,1,10
1,10706,1,12
1,10707,1,12
1,10707,2,12
1,10708,1,12
1,10709,1,1
1,10709,1,6
1,10709,1,11
1,10709,1,12
1,10709,1,13
1,10710,1,1
1,10710,1,2
1,10710,1,3
1,10710,1,4
1,10710,1,5
1,10710,1,6
1,10710,1,7
1,10710,1,8
1,10710,1,9
1,10710,1,10
1,10710,1,11
1,10710,1,12
1,10710,1,13
1,10710,1,14
1,10711,1,12
1,10712,1,1
1,10712,1,12
1,10712,2,5
1,10712,2,6
1,10713,1,1
1,10713,1,12
1,10714,1,12
1,10715,1,14
1,10716,1,12
1,10717,1,2
1,10717,1,3
1,10717,1,4
1,10717,1,6
1,10717,1,14
1,10717,2,12
1,10718,1,11
1,10718,1,12
1,10718,2,11
1,10718,2,12
1,10719,1,12
1,10719,1,13
1,10720,1,2
1,10720,1,3
1,10720,1,4
1,10720,1,11
1,10720,1,12
1,10720,2,10
1,10720,2,11
1,10720,2,12
1,10720,3,12
1,10721,1,1
1,10721,1,12
1,10721,2,9
1,10722,1,12
1,10722,2,12
1,10722,2,13
1,10723,1,12
1,10724,1,8
1,10724,1,9
1,10724,1,10
1,10724,1,11
1,10725,1,13
1,10726,1,1
1,10726,1,12
1,10726,1,13
1,10727,1,3
1,10727,2,2
1,10727,2,12
1,10727,3,11
1,10728,1,1
1,10728,1,12
1,10728,1,13
1,10729,1,12
1,10729,1,13
1,10730,1,12
1,10730,2,12
1,10731,1,12
1,10731,2,12
1,10732,1,1
