STATE,ST_CASE,VEH_NO,PER_NO,MSAFEQMT
39,390078,0,1,1
39,390079,0,1,1
39,390082,0,1,1
39,390085,0,1,1
39,390087,0,1,1
39,390090,0,1,1
39,390090,0,2,1
39,390111,0,1,1
39,390114,0,1,1
39,390118,0,1,1
39,390121,0,1,1
39,390121,0,2,1
39,390122,0,1,1
39,390129,0,1,1
39,390130,0,1,1
39,390132,0,1,9
39,390132,0,2,3
39,390146,0,1,1
39,390162,0,1,1
39,390200,0,1,1
39,390202,0,1,1
39,390204,0,1,1
39,390212,0,1,2
39,390212,0,2,2
39,390214,0,1,1
39,390234,0,1,1
39,390245,0,1,1
39,390256,0,1,1
39,390267,0,1,2
39,390272,0,1,1
39,390274,0,1,1
39,390274,0,2,1
39,390274,0,3,1
39,390278,0,1,1
39,390287,0,1,3
39,390291,0,1,3
39,390291,0,2,3
39,390291,0,3,3
39,390291,0,4,3
39,390291,0,5,3
39,390292,0,1,1
39,390296,0,1,1
39,390297,0,1,3
39,390300,0,1,1
39,390334,0,1,1
39,390337,0,1,1
39,390345,0,1,1
39,390348,0,1,9
39,390364,0,1,1
39,390370,0,1,3
39,390384,0,1,1
39,390392,0,1,5
39,390393,0,1,1
39,390394,0,1,1
39,390404,0,1,1
39,390424,0,1,1
39,390434,0,1,1
39,390441,0,1,1
39,390444,0,1,1
39,390445,0,1,1
39,390450,0,1,8
39,390453,0,1,8
39,390460,0,1,1
39,390466,0,1,1
39,390480,0,1,1
39,390483,0,1,1
39,390506,0,1,5
39,390514,0,1,1
39,390521,0,1,1
39,390526,0,1,1
39,390535,0,1,1
39,390535,0,2,1
39,390541,0,1,9
39,390543,0,1,1
39,390544,0,1,2
39,390547,0,1,9
39,390554,0,1,1
39,390568,0,1,1
39,390592,0,1,9
39,390606,0,1,1
39,390616,0,1,1
39,390620,0,1,1
39,390624,0,1,1
39,390636,0,1,1
39,390669,0,1,1
39,390676,0,1,1
39,390689,0,1,1
39,390701,0,1,1
39,390703,0,1,1
39,390739,0,1,8
39,390740,0,1,1
39,390741,0,1,9
39,390759,0,1,1
39,390763,0,1,1
39,390766,0,1,2
39,390766,0,2,2
39,390766,0,3,2
39,390766,0,4,2
39,390766,0,5,2
39,390767,0,1,1
39,390772,0,1,1
39,390773,0,1,1
39,390791,0,1,1
39,390806,0,1,1
39,390807,0,1,8
39,390807,0,2,8
39,390809,0,1,1
39,390810,0,1,1
39,390815,0,1,1
39,390827,0,1,2
39,390829,0,1,1
39,390835,0,1,1
39,390847,0,1,1
39,390865,0,1,1
39,390868,0,1,1
39,390876,0,1,8
39,390885,0,1,1
39,390903,0,1,1
39,390913,0,1,1
39,390925,0,1,1
39,390926,0,1,2
39,390931,0,1,1
39,390931,0,2,1
39,390934,0,1,1
39,390936,0,1,1
39,390941,0,1,1
39,390942,0,1,1
39,390942,0,2,1
39,390950,0,1,1
39,390951,0,1,1
39,390953,0,1,1
39,390954,0,1,1
39,390970,0,1,1
39,390970,0,2,1
39,390972,0,1,1
39,390976,0,1,1
39,390984,0,1,9
39,390985,0,1,1
39,390986,0,1,1
39,390989,0,1,1
39,390994,0,1,1
39,391001,0,1,1
39,391012,0,1,9
39,391017,0,1,1
39,391025,0,1,5
39,391025,0,2,5
39,391027,0,1,1
39,391028,0,1,1
39,391028,0,2,1
39,391030,0,1,1
39,391032,0,1,1
39,391032,0,2,1
39,391032,0,3,1
39,391049,0,1,1
39,391049,0,2,3
39,391050,0,1,1
39,391061,0,1,1
39,391067,0,1,1
39,391069,0,1,1
39,391069,0,2,1
39,391071,0,1,1
40,400010,0,1,1
40,400010,0,2,1
40,400025,0,1,1
40,400060,0,1,8
40,400060,0,2,8
40,400069,0,1,1
40,400070,0,1,1
40,400081,0,1,1
40,400083,0,1,1
40,400088,0,1,1
40,400094,0,1,1
40,400097,0,1,1
40,400098,0,1,1
40,400112,0,1,1
40,400121,0,1,1
40,400125,0,1,1
40,400133,0,1,1
40,400137,0,1,1
40,400152,0,1,1
40,400159,0,1,1
40,400159,0,2,1
40,400174,0,1,1
40,400177,0,1,1
40,400179,0,1,3
40,400181,0,1,1
40,400189,0,1,1
40,400189,0,2,1
40,400197,0,1,1
40,400197,0,2,1
40,400198,0,1,1
40,400199,0,1,1
40,400200,0,1,1
40,400206,0,1,1
40,400221,0,1,1
40,400222,0,1,1
40,400226,0,1,1
40,400258,0,1,1
40,400277,0,1,1
40,400278,0,1,1
40,400287,0,1,1
40,400287,0,2,1
40,400288,0,1,1
40,400302,0,1,1
40,400305,0,1,1
40,400311,0,1,1
40,400311,0,2,1
40,400313,0,1,2
40,400313,0,2,9
40,400314,0,1,1
40,400315,0,1,1
40,400354,0,1,1
40,400356,0,1,1
40,400357,0,1,1
40,400358,0,1,1
40,400363,0,1,1
40,400381,0,1,1
40,400389,0,1,1
40,400392,0,1,1
40,400392,0,2,1
40,400405,0,1,1
40,400417,0,1,1
40,400430,0,1,1
40,400438,0,1,1
40,400454,0,1,1
40,400459,0,1,1
40,400465,0,1,1
40,400466,0,1,1
40,400467,0,1,1
40,400471,0,1,1
40,400472,0,1,1
40,400473,0,1,1
40,400506,0,1,1
40,400518,0,1,1
40,400533,0,1,1
40,400534,0,1,1
40,400536,0,1,1
40,400540,0,1,1
40,400540,0,2,1
40,400541,0,1,1
40,400544,0,1,1
40,400553,0,1,1
40,400558,0,1,1
40,400573,0,1,1
40,400576,0,1,1
40,400580,0,1,1
40,400589,0,1,1
41,410001,0,1,8
41,410003,0,1,8
41,410006,0,1,8
41,410006,0,2,8
41,410008,0,1,8
41,410011,0,1,8
41,410014,0,1,9
41,410024,0,1,8
41,410025,0,1,8
41,410026,0,1,8
41,410029,0,1,8
41,410030,0,1,8
41,410032,0,1,2
41,410032,0,1,5
41,410040,0,1,8
41,410041,0,1,8
41,410041,0,2,8
41,410041,0,3,8
41,410041,0,4,8
41,410042,0,1,8
41,410044,0,1,8
41,410049,0,1,8
41,410051,0,1,8
41,410054,0,1,9
41,410055,0,1,8
41,410060,0,1,1
41,410063,0,1,8
41,410065,0,1,8
41,410067,0,1,8
41,410079,0,1,8
41,410080,0,1,8
41,410082,0,1,8
41,410101,0,1,1
41,410106,0,1,8
41,410109,0,1,8
41,410125,0,1,9
41,410126,0,1,8
41,410129,0,1,3
41,410130,0,1,8
41,410137,0,1,8
41,410143,0,1,8
41,410152,0,1,9
41,410152,0,2,9
41,410156,0,1,8
41,410160,0,1,2
41,410167,0,1,1
41,410168,0,1,8
41,410187,0,1,8
41,410209,0,1,8
41,410233,0,1,8
41,410241,0,1,8
41,410243,0,1,8
41,410244,0,1,8
41,410253,0,1,8
41,410254,0,1,9
41,410267,0,1,8
41,410270,0,1,8
41,410271,0,1,8
41,410273,0,1,8
41,410276,0,1,8
41,410278,0,1,1
41,410286,0,1,8
41,410291,0,1,8
41,410301,0,1,8
41,410308,0,1,8
41,410313,0,1,8
41,410319,0,1,8
41,410319,0,2,8
41,410322,0,1,8
41,410325,0,1,2
41,410325,0,2,2
41,410326,0,1,8
41,410328,0,1,8
41,410331,0,1,8
41,410336,0,1,8
41,410350,0,1,8
41,410353,0,1,5
41,410369,0,1,8
41,410390,0,1,8
41,410393,0,1,8
41,410395,0,1,8
41,410396,0,1,8
41,410402,0,1,8
41,410413,0,1,8
41,410414,0,1,8
41,410415,0,1,8
42,420001,0,1,1
42,420008,0,1,1
42,420009,0,1,1
42,420011,0,1,1
42,420026,0,1,1
42,420040,0,1,1
42,420047,0,1,9
42,420058,0,1,1
42,420060,0,1,1
42,420085,0,1,1
42,420093,0,1,9
42,420096,0,1,8
42,420099,0,1,1
42,420102,0,1,1
42,420110,0,1,1
42,420114,0,1,1
42,420122,0,1,1
42,420135,0,1,1
42,420136,0,1,1
42,420142,0,1,1
42,420144,0,1,1
42,420144,0,2,1
42,420149,0,1,1
42,420150,0,1,1
42,420151,0,1,1
42,420152,0,1,1
42,420163,0,1,1
42,420166,0,1,8
42,420190,0,1,1
42,420195,0,1,1
42,420204,0,1,1
42,420206,0,1,1
42,420223,0,1,1
42,420225,0,1,8
42,420225,0,2,8
42,420226,0,1,1
42,420229,0,1,1
42,420235,0,1,1
42,420237,0,1,1
42,420268,0,1,1
42,420275,0,1,1
42,420289,0,1,1
42,420289,0,2,1
42,420292,0,1,1
42,420293,0,1,1
42,420294,0,1,1
42,420295,0,1,8
42,420297,0,1,1
42,420297,0,2,1
42,420333,0,1,9
42,420334,0,1,1
42,420342,0,1,1
42,420342,0,2,1
42,420348,0,1,9
42,420355,0,1,1
42,420357,0,1,9
42,420369,0,1,1
42,420377,0,1,1
42,420390,0,1,1
42,420391,0,1,1
42,420392,0,1,1
42,420403,0,1,1
42,420429,0,1,1
42,420447,0,1,1
42,420449,0,1,1
42,420453,0,1,1
42,420460,0,1,3
42,420465,0,1,1
42,420494,0,1,9
42,420497,0,1,1
42,420499,0,1,1
42,420504,0,1,1
42,420512,0,1,1
42,420521,0,1,8
42,420521,0,2,8
42,420521,0,3,8
42,420521,0,4,8
42,420521,0,5,8
42,420521,0,6,8
42,420524,0,1,1
42,420533,0,1,1
42,420536,0,1,9
42,420538,0,1,1
42,420543,0,1,1
42,420545,0,1,9
42,420548,0,1,2
42,420548,0,1,7
42,420569,0,1,1
42,420575,0,1,1
42,420577,0,1,1
42,420578,0,1,1
42,420579,0,1,1
42,420582,0,1,1
42,420593,0,1,1
42,420600,0,1,1
42,420603,0,1,1
42,420628,0,1,8
42,420633,0,1,1
42,420645,0,1,9
42,420679,0,1,1
42,420679,0,2,1
42,420684,0,1,1
42,420685,0,1,1
42,420687,0,1,1
42,420704,0,1,8
42,420704,0,2,8
42,420704,0,3,1
42,420704,0,4,1
42,420712,0,1,1
42,420716,0,1,1
42,420717,0,1,1
42,420723,0,1,1
42,420724,0,1,1
42,420726,0,1,1
42,420740,0,1,8
42,420747,0,1,7
42,420778,0,1,8
42,420784,0,1,1
42,420796,0,1,8
42,420810,0,1,1
42,420820,0,1,8
42,420822,0,1,8
42,420825,0,1,1
42,420825,0,2,1
42,420827,0,1,8
42,420830,0,1,1
42,420833,0,1,8
42,420834,0,1,8
42,420835,0,1,8
42,420838,0,1,5
42,420847,0,1,1
42,420849,0,1,1
42,420849,0,2,1
42,420849,0,3,1
42,420849,0,4,1
42,420854,0,1,2
42,420854,0,1,5
42,420854,0,1,7
42,420855,0,1,1
42,420870,0,1,1
42,420877,0,1,1
42,420888,0,1,1
42,420891,0,1,1
42,420891,0,2,1
42,420895,0,1,1
42,420895,0,2,1
42,420895,0,3,1
42,420907,0,1,2
42,420907,0,1,3
42,420907,0,1,5
42,420909,0,1,1
42,420912,0,1,1
42,420920,0,1,1
42,420924,0,1,1
42,420926,0,1,1
42,420927,0,1,8
42,420940,0,1,1
42,420949,0,1,1
42,420955,0,1,1
42,420959,0,1,1
42,420959,0,2,9
42,420960,0,1,1
42,420960,0,2,1
42,420961,0,1,1
42,420962,0,1,1
42,420963,0,1,8
42,420967,0,1,1
42,420973,0,1,1
42,420974,0,1,1
42,420975,0,1,1
42,420984,0,1,1
42,420985,0,1,1
42,420989,0,1,1
42,420992,0,1,1
42,421004,0,1,1
42,421014,0,1,9
42,421015,0,1,1
42,421016,0,1,1
42,421017,0,1,1
42,421018,0,1,1
42,421019,0,1,1
42,421020,0,1,1
42,421022,0,1,1
42,421024,0,1,1
42,421025,0,1,1
42,421026,0,1,1
42,421028,0,1,1
42,421031,0,1,1
42,421031,0,2,1
42,421033,0,1,1
42,421045,0,1,9
42,421049,0,1,1
42,421052,0,1,1
42,421053,0,1,9
42,421054,0,1,1
42,421069,0,1,1
42,421072,0,1,3
42,421080,0,1,1
42,421081,0,1,1
44,440006,0,1,1
44,440013,0,1,1
44,440020,0,1,2
44,440031,0,1,1
44,440037,0,1,1
44,440037,0,2,1
44,440040,0,1,1
44,440041,0,1,1
44,440041,0,2,1
45,450003,0,1,1
45,450010,0,1,1
45,450011,0,1,1
45,450014,0,1,1
45,450018,0,1,1
45,450023,0,1,1
45,450027,0,1,1
45,450033,0,1,1
45,450039,0,1,1
45,450051,0,1,1
45,450059,0,1,1
45,450065,0,1,1
45,450070,0,1,1
45,450076,0,1,1
45,450077,0,1,1
45,450090,0,1,1
45,450095,0,1,1
45,450113,0,1,1
45,450115,0,1,1
45,450115,0,2,1
45,450116,0,1,1
45,450118,0,1,1
45,450123,0,1,3
45,450127,0,1,1
45,450128,0,1,1
45,450140,0,1,1
45,450149,0,1,1
45,450160,0,1,1
45,450167,0,1,1
45,450173,0,1,2
45,450173,0,1,5
45,450180,0,1,1
45,450191,0,1,1
45,450203,0,1,1
45,450208,0,1,3
45,450219,0,1,1
45,450225,0,1,1
45,450229,0,1,1
45,450231,0,1,1
45,450244,0,1,1
45,450248,0,1,1
45,450263,0,1,1
45,450286,0,1,1
45,450287,0,1,1
45,450297,0,1,1
45,450301,0,1,1
45,450303,0,1,1
45,450331,0,1,1
45,450331,0,2,1
45,450331,0,3,1
45,450337,0,1,1
45,450338,0,1,1
45,450342,0,1,1
45,450349,0,1,1
45,450360,0,1,1
45,450372,0,1,1
45,450389,0,1,1
45,450390,0,1,1
45,450394,0,1,1
45,450395,0,1,1
45,450407,0,1,1
45,450411,0,1,1
45,450434,0,1,1
45,450448,0,1,1
45,450455,0,1,1
45,450459,0,1,1
45,450463,0,1,1
45,450468,0,1,1
45,450470,0,1,1
45,450483,0,1,1
45,450494,0,1,1
45,450503,0,1,1
45,450506,0,1,1
45,450511,0,1,1
45,450512,0,1,1
45,450536,0,1,1
45,450543,0,1,1
45,450544,0,1,1
45,450547,0,1,1
45,450552,0,1,1
45,450557,0,1,3
45,450560,0,1,1
45,450570,0,1,7
45,450573,0,1,1
45,450577,0,1,1
45,450580,0,1,1
45,450581,0,1,1
45,450600,0,1,1
45,450607,0,1,1
45,450618,0,1,1
45,450629,0,1,1
45,450632,0,1,1
45,450637,0,1,1
45,450638,0,1,1
45,450642,0,1,1
45,450649,0,1,1
45,450657,0,1,5
45,450658,0,1,1
45,450666,0,1,1
45,450677,0,1,1
45,450683,0,1,7
45,450684,0,1,7
45,450685,0,1,3
45,450687,0,1,1
45,450691,0,1,1
45,450696,0,1,1
45,450699,0,1,1
45,450719,0,1,1
45,450720,0,1,1
45,450724,0,1,1
45,450727,0,1,1
45,450728,0,1,1
45,450743,0,1,1
45,450745,0,1,8
45,450748,0,1,1
45,450751,0,1,8
45,450759,0,1,1
45,450760,0,1,3
45,450775,0,1,7
45,450780,0,1,1
45,450782,0,1,1
45,450784,0,1,1
45,450786,0,1,1
45,450788,0,1,1
45,450789,0,1,1
45,450802,0,1,1
45,450807,0,1,1
45,450808,0,1,1
45,450809,0,1,1
45,450813,0,1,5
45,450817,0,1,1
45,450833,0,1,1
45,450835,0,1,7
45,450838,0,1,1
45,450851,0,1,1
45,450854,0,1,1
45,450860,0,1,1
45,450866,0,1,1
45,450874,0,1,1
45,450877,0,1,1
45,450879,0,1,1
45,450890,0,1,1
45,450904,0,1,1
45,450906,0,1,1
45,450909,0,1,1
45,450910,0,1,1
46,460009,0,1,1
46,460095,0,1,2
46,460096,0,1,8
46,460107,0,1,8
46,460112,0,1,8
46,460113,0,1,1
47,470006,0,1,1
47,470015,0,1,8
47,470020,0,1,1
47,470021,0,1,1
47,470023,0,1,1
47,470036,0,1,8
47,470036,0,2,8
47,470049,0,1,1
47,470054,0,1,1
47,470057,0,1,1
47,470060,0,1,8
47,470079,0,1,1
47,470081,0,1,1
47,470086,0,1,1
47,470096,0,1,8
47,470103,0,1,1
47,470103,0,2,1
47,470103,0,3,1
47,470103,0,4,1
47,470106,0,1,1
47,470110,0,1,1
47,470112,0,1,1
47,470112,0,2,3
47,470116,0,1,1
47,470116,0,2,1
47,470125,0,1,8
47,470137,0,1,1
47,470154,0,1,1
47,470163,0,1,1
47,470173,0,1,1
47,470191,0,1,1
47,470215,0,1,1
47,470219,0,1,8
47,470229,0,1,1
47,470239,0,1,1
47,470254,0,1,1
47,470256,0,1,1
47,470266,0,1,1
47,470268,0,1,5
47,470268,0,2,5
47,470284,0,1,1
47,470286,0,1,8
47,470295,0,1,1
47,470323,0,1,2
47,470334,0,1,1
47,470335,0,1,1
47,470339,0,1,1
47,470340,0,1,1
47,470357,0,1,8
47,470366,0,1,8
47,470371,0,1,1
47,470375,0,1,1
47,470421,0,1,1
47,470421,0,2,1
47,470433,0,1,8
47,470434,0,1,1
47,470441,0,1,1
47,470456,0,1,1
47,470461,0,1,1
47,470467,0,1,1
47,470470,0,1,1
47,470470,0,2,1
47,470475,0,1,8
47,470497,0,1,8
47,470522,0,1,1
47,470528,0,1,8
47,470531,0,1,8
47,470548,0,1,1
47,470548,0,2,1
47,470549,0,1,8
47,470549,0,2,8
47,470555,0,1,1
47,470578,0,1,1
47,470585,0,1,1
47,470598,0,1,1
47,470601,0,1,1
47,470609,0,1,1
47,470610,0,1,8
47,470612,0,1,8
47,470613,0,1,1
47,470620,0,1,3
47,470624,0,1,8
47,470646,0,1,1
47,470661,0,1,8
47,470662,0,1,8
47,470665,0,1,8
47,470671,0,1,8
47,470681,0,1,1
47,470686,0,1,1
47,470694,0,1,1
47,470698,0,1,1
47,470700,0,1,1
47,470702,0,1,1
47,470730,0,1,8
47,470745,0,1,1
47,470746,0,1,1
47,470748,0,1,1
47,470749,0,1,3
47,470749,0,2,3
47,470753,0,1,2
47,470757,0,1,8
47,470758,0,1,8
47,470759,0,1,8
47,470759,0,2,8
47,470765,0,1,1
47,470785,0,1,1
47,470787,0,1,1
47,470789,0,1,8
47,470790,0,1,1
47,470792,0,1,1
47,470799,0,1,8
47,470806,0,1,1
47,470817,0,1,1
47,470821,0,1,1
47,470824,0,1,1
47,470825,0,1,1
47,470828,0,1,8
47,470835,0,1,1
47,470841,0,1,1
47,470844,0,1,5
47,470847,0,1,1
47,470851,0,1,1
47,470852,0,1,1
47,470852,0,2,1
47,470852,0,3,1
47,470858,0,1,1
47,470865,0,1,1
47,470867,0,1,1
47,470875,0,1,1
47,470881,0,1,1
47,470889,0,1,1
47,470904,0,1,1
47,470906,0,1,1
47,470906,0,2,1
48,480005,0,1,8
48,480007,0,1,8
48,480010,0,1,8
48,480019,0,1,8
48,480021,0,1,8
48,480023,0,1,8
48,480023,0,2,8
48,480024,0,1,8
48,480032,0,1,8
48,480032,0,2,8
48,480032,0,3,8
48,480033,0,1,8
48,480047,0,1,8
48,480050,0,1,8
48,480064,0,1,8
48,480070,0,1,8
48,480074,0,1,8
48,480081,0,1,8
48,480096,0,1,8
48,480107,0,1,8
48,480108,0,1,8
48,480119,0,1,8
48,480120,0,1,8
48,480125,0,1,8
48,480126,0,1,8
48,480126,0,2,8
48,480130,0,1,8
48,480136,0,1,8
48,480140,0,1,8
48,480143,0,1,8
48,480145,0,1,8
48,480146,0,1,8
48,480146,0,2,8
48,480154,0,1,8
48,480157,0,1,8
48,480158,0,1,8
48,480164,0,1,8
48,480171,0,1,8
48,480177,0,1,8
48,480184,0,1,8
48,480190,0,1,8
48,480191,0,1,8
48,480196,0,1,8
48,480205,0,1,8
48,480206,0,1,8
48,480218,0,1,8
48,480218,0,2,8
48,480219,0,1,8
48,480223,0,1,8
48,480224,0,1,8
48,480239,0,1,8
48,480246,0,1,8
48,480247,0,1,1
48,480249,0,1,8
48,480253,0,1,8
48,480258,0,1,8
48,480263,0,1,8
48,480268,0,1,8
48,480269,0,1,8
48,480270,0,1,8
48,480274,0,1,8
48,480279,0,1,8
48,480284,0,1,8
48,480293,0,1,8
48,480294,0,1,8
48,480300,0,1,8
48,480303,0,1,8
48,480308,0,1,8
48,480312,0,1,8
48,480314,0,1,8
48,480319,0,1,8
48,480321,0,1,8
48,480321,0,2,8
48,480332,0,1,8
48,480338,0,1,8
48,480342,0,1,8
48,480346,0,1,8
48,480347,0,1,8
48,480360,0,1,8
48,480380,0,1,8
48,480380,0,2,8
48,480384,0,1,8
48,480392,0,1,8
48,480396,0,1,8
48,480397,0,1,8
48,480399,0,1,8
48,480408,0,1,8
48,480414,0,1,8
48,480420,0,1,8
48,480425,0,1,8
48,480429,0,1,8
48,480464,0,1,8
48,480465,0,1,8
48,480466,0,1,8
48,480482,0,1,8
48,480485,0,1,8
48,480489,0,1,8
48,480490,0,1,8
48,480496,0,1,8
48,480500,0,1,8
48,480503,0,1,8
48,480506,0,1,8
48,480511,0,1,8
48,480513,0,1,8
48,480523,0,1,8
48,480535,0,1,8
48,480539,0,1,8
48,480541,0,1,8
48,480546,0,1,8
48,480550,0,1,8
48,480552,0,1,8
48,480556,0,1,8
48,480558,0,1,8
48,480579,0,1,8
48,480580,0,1,8
48,480582,0,1,8
48,480590,0,1,8
48,480609,0,1,8
48,480610,0,1,8
48,480610,0,2,8
48,480610,0,3,8
48,480610,0,4,8
48,480610,0,5,8
48,480610,0,6,8
48,480612,0,1,8
48,480635,0,1,8
48,480640,0,1,8
48,480643,0,1,8
48,480644,0,1,8
48,480650,0,1,8
48,480650,0,2,8
48,480656,0,1,8
48,480659,0,1,8
48,480661,0,1,8
48,480668,0,1,5
48,480677,0,1,8
48,480688,0,1,8
48,480695,0,1,8
48,480704,0,1,8
48,480707,0,1,8
48,480711,0,1,8
48,480717,0,1,8
48,480724,0,1,8
48,480725,0,1,8
48,480729,0,1,8
48,480732,0,1,8
48,480736,0,1,8
48,480751,0,1,8
48,480751,0,2,8
48,480751,0,3,8
48,480751,0,4,8
48,480751,0,5,8
48,480751,0,6,8
48,480751,0,7,8
48,480751,0,8,8
48,480751,0,9,8
48,480772,0,1,8
48,480772,0,2,8
48,480772,0,3,8
48,480777,0,1,8
48,480780,0,1,8
48,480785,0,1,8
48,480791,0,1,8
48,480811,0,1,8
48,480814,0,1,8
48,480819,0,1,8
48,480829,0,1,8
48,480836,0,1,1
48,480836,0,2,1
48,480839,0,1,8
48,480840,0,1,8
48,480846,0,1,8
48,480847,0,1,8
48,480847,0,2,8
48,480850,0,1,8
48,480852,0,1,8
48,480856,0,1,8
48,480864,0,1,8
48,480864,0,2,8
48,480866,0,1,8
48,480867,0,1,8
48,480876,0,1,8
48,480878,0,1,8
48,480885,0,1,8
48,480891,0,1,8
48,480901,0,1,8
48,480905,0,1,8
48,480912,0,1,8
48,480914,0,1,8
48,480925,0,1,8
48,480926,0,1,8
48,480942,0,1,8
48,480950,0,1,8
48,480957,0,1,8
48,480962,0,1,8
48,480972,0,1,8
48,480973,0,1,8
48,480980,0,1,8
48,480981,0,1,8
48,480988,0,1,8
48,480990,0,1,8
48,480990,0,2,8
48,481002,0,1,2
48,481009,0,1,8
48,481015,0,1,8
48,481015,0,2,8
48,481015,0,3,8
48,481015,0,4,8
48,481018,0,1,8
48,481021,0,1,8
48,481025,0,1,8
48,481030,0,1,8
48,481031,0,1,8
48,481035,0,1,8
48,481042,0,1,8
48,481049,0,1,8
48,481054,0,1,8
48,481057,0,1,8
48,481059,0,1,8
48,481061,0,1,8
48,481062,0,1,8
48,481063,0,1,8
48,481066,0,1,8
48,481072,0,1,8
48,481081,0,1,8
48,481091,0,1,8
48,481116,0,1,8
48,481118,0,1,8
48,481140,0,1,8
48,481143,0,1,8
48,481152,0,1,8
48,481154,0,1,8
48,481157,0,1,8
48,481166,0,1,8
48,481167,0,1,8
48,481172,0,1,8
48,481190,0,1,8
48,481194,0,1,8
48,481201,0,1,8
48,481202,0,1,8
48,481209,0,1,8
48,481211,0,1,8
48,481218,0,1,8
48,481219,0,1,8
48,481224,0,1,1
48,481225,0,1,8
48,481228,0,1,8
48,481229,0,1,8
48,481230,0,1,8
48,481231,0,1,8
48,481234,0,1,8
48,481246,0,1,8
48,481258,0,1,8
48,481265,0,1,8
48,481273,0,1,8
48,481274,0,1,8
48,481278,0,1,8
48,481281,0,1,2
48,481284,0,1,8
48,481284,0,2,8
48,481296,0,1,8
48,481303,0,1,8
48,481306,0,1,8
48,481313,0,1,8
48,481315,0,1,8
48,481316,0,1,8
48,481341,0,1,8
48,481358,0,1,8
48,481363,0,1,8
48,481371,0,1,8
48,481374,0,1,8
48,481381,0,1,1
48,481385,0,1,8
48,481385,0,2,8
48,481385,0,3,8
48,481393,0,1,8
48,481402,0,1,8
48,481414,0,1,8
48,481418,0,1,8
48,481423,0,1,8
48,481426,0,1,8
48,481427,0,1,1
48,481428,0,1,8
48,481433,0,1,8
48,481438,0,1,8
48,481439,0,1,8
48,481450,0,1,8
48,481451,0,1,8
48,481452,0,1,8
48,481454,0,1,8
48,481470,0,1,8
48,481474,0,1,8
48,481482,0,1,8
48,481485,0,1,8
48,481489,0,1,1
48,481492,0,1,8
48,481497,0,1,8
48,481506,0,1,8
48,481508,0,1,8
48,481513,0,1,2
48,481514,0,1,8
48,481515,0,1,8
48,481517,0,1,8
48,481521,0,1,8
48,481522,0,1,8
48,481538,0,1,1
48,481544,0,1,8
48,481545,0,1,8
48,481549,0,1,8
48,481553,0,1,8
48,481555,0,1,8
48,481581,0,1,8
48,481582,0,1,8
48,481584,0,1,8
48,481585,0,1,8
48,481594,0,1,8
48,481602,0,1,8
48,481604,0,1,8
48,481609,0,1,8
48,481626,0,1,8
48,481632,0,1,8
48,481633,0,1,8
48,481648,0,1,8
48,481652,0,1,8
48,481656,0,1,8
48,481665,0,1,8
48,481673,0,1,8
48,481687,0,1,8
48,481708,0,1,1
48,481713,0,1,8
48,481713,0,2,8
48,481714,0,1,8
48,481719,0,1,8
48,481724,0,1,8
48,481724,0,2,8
48,481727,0,1,8
48,481738,0,1,8
48,481744,0,1,8
48,481744,0,2,8
48,481759,0,1,8
48,481760,0,1,8
48,481761,0,1,8
48,481766,0,1,8
48,481785,0,1,8
48,481789,0,1,8
48,481792,0,1,8
48,481793,0,1,8
48,481796,0,1,8
48,481797,0,1,8
48,481801,0,1,8
48,481833,0,1,8
48,481835,0,1,8
48,481846,0,1,8
48,481848,0,1,8
48,481849,0,1,8
48,481858,0,1,8
48,481867,0,1,1
48,481884,0,1,8
48,481886,0,1,8
48,481890,0,1,8
48,481891,0,1,8
48,481898,0,1,8
48,481910,0,1,8
48,481910,0,2,8
48,481925,0,1,8
48,481936,0,1,8
48,481942,0,1,8
48,481950,0,1,8
48,481950,0,2,8
48,481953,0,1,8
48,481959,0,1,8
48,481962,0,1,8
48,481980,0,1,8
48,481982,0,1,8
48,481984,0,1,8
48,481989,0,1,8
48,481991,0,1,8
48,481994,0,1,8
48,482000,0,1,8
48,482009,0,1,8
48,482010,0,1,8
48,482011,0,1,8
48,482016,0,1,8
48,482020,0,1,8
48,482044,0,1,8
48,482056,0,1,8
48,482056,0,2,8
48,482059,0,1,8
48,482063,0,1,8
48,482066,0,1,8
48,482069,0,1,8
48,482071,0,1,8
48,482074,0,1,8
48,482075,0,1,8
48,482079,0,1,8
48,482082,0,1,8
48,482085,0,1,8
48,482087,0,1,8
48,482091,0,1,8
48,482093,0,1,8
48,482102,0,1,8
48,482103,0,1,8
48,482107,0,1,8
48,482107,0,2,8
48,482111,0,1,8
48,482114,0,1,8
48,482128,0,1,8
48,482130,0,1,8
48,482141,0,1,8
48,482142,0,1,8
48,482159,0,1,8
48,482167,0,1,8
48,482173,0,1,8
48,482176,0,1,8
48,482178,0,1,8
48,482181,0,1,8
48,482185,0,1,8
48,482185,0,2,8
48,482187,0,1,8
48,482198,0,1,8
48,482203,0,1,8
48,482211,0,1,8
48,482228,0,1,8
48,482238,0,1,8
48,482239,0,1,8
48,482241,0,1,8
48,482247,0,1,8
48,482248,0,1,8
48,482250,0,1,8
48,482255,0,1,8
48,482258,0,1,8
48,482260,0,1,8
48,482261,0,1,8
48,482263,0,1,8
48,482263,0,2,8
48,482275,0,1,8
48,482276,0,1,8
48,482279,0,1,8
48,482291,0,1,8
48,482294,0,1,8
48,482297,0,1,8
48,482300,0,1,8
