STATE,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
1,10162,1,1,1,1,12,8,9999,77
1,10163,1,1,1,2,12,12,1,9
1,10163,1,2,1,2,12,12,1,9
1,10164,1,1,1,1,55,63,5555,55
1,10164,2,1,2,1,55,69,5555,55
1,10164,3,1,3,1,55,68,5555,55
1,10164,4,1,4,1,55,64,5555,55
1,10164,5,1,5,1,3,42,9999,77
1,10165,1,1,1,1,55,68,5555,55
1,10165,2,1,2,1,9,12,2,12
1,10165,2,2,1,1,9,12,2,12
1,10165,3,2,2,2,55,63,5555,55
1,10165,4,2,3,2,6,53,9999,77
1,10166,1,1,1,1,55,63,5555,55
1,10166,2,1,2,1,9,42,9999,77
1,10167,1,1,1,1,55,68,5555,55
1,10167,2,1,2,1,55,64,5555,55
1,10167,3,1,3,1,12,53,9999,77
1,10167,4,1,4,1,12,32,9999,77
1,10167,5,1,5,1,55,67,5555,55
1,10167,6,1,6,1,98,58,9999,77
1,10167,7,1,7,1,12,42,9999,77
1,10168,1,1,1,1,55,63,5555,55
1,10168,2,1,2,1,55,69,5555,55
1,10168,3,1,3,1,55,68,5555,55
1,10168,4,1,4,1,55,64,5555,55
1,10168,5,1,5,1,11,42,9999,77
1,10169,1,1,1,2,12,12,1,3
1,10169,2,1,2,1,55,64,5555,55
1,10169,3,1,3,1,8,30,9999,77
1,10169,1,2,1,2,12,12,1,3
1,10169,4,2,2,2,55,63,5555,55
1,10169,5,2,3,2,9,30,9999,77
1,10170,1,1,1,2,12,12,1,1
1,10170,1,2,1,2,12,12,1,1
1,10171,1,1,1,1,55,68,5555,55
1,10171,2,1,2,1,12,12,2,12
1,10171,3,1,3,1,0,2,9999,77
1,10171,2,2,1,1,12,12,2,12
1,10171,4,2,2,2,0,2,9999,77
1,10172,1,1,1,1,12,12,2,11
1,10172,1,2,1,1,12,12,2,11
1,10172,2,2,2,2,55,63,5555,55
1,10172,3,2,3,2,12,42,9999,77
1,10173,1,1,1,1,55,63,5555,55
1,10173,2,1,2,1,55,69,5555,55
1,10173,3,1,3,1,55,68,5555,55
1,10173,4,1,4,2,12,12,1,3
1,10173,5,1,5,1,0,1,9999,77
1,10173,4,2,1,2,12,12,1,3
1,10174,1,1,1,2,12,12,1,6
1,10174,1,2,1,2,12,12,1,6
1,10175,1,1,1,1,55,68,5555,55
1,10175,2,1,2,1,55,64,5555,55
1,10175,3,1,3,1,12,42,9999,77
1,10176,1,1,1,1,55,68,5555,55
1,10176,2,1,2,1,55,64,5555,55
1,10176,3,1,3,1,12,30,9999,77
1,10177,1,1,1,2,12,12,1,9
1,10177,1,2,1,2,12,12,1,9
1,10178,1,1,1,1,12,8,9999,77
1,10179,1,1,1,2,12,12,1,10
1,10179,1,2,1,2,12,12,1,10
1,10180,1,1,1,1,55,63,5555,55
1,10180,2,1,2,1,55,69,5555,55
1,10180,3,1,3,1,55,68,5555,55
1,10180,4,1,4,1,2,12,2,12
1,10180,4,2,1,1,2,12,2,12
1,10180,5,2,2,3,12,12,2,12
1,10180,5,3,1,3,12,12,2,12
1,10181,1,1,1,1,55,68,5555,55
1,10181,2,1,2,1,55,64,5555,55
1,10181,3,1,3,1,12,32,9999,77
1,10181,4,1,4,1,0,1,9999,77
1,10181,5,1,5,1,6,17,9999,77
1,10182,1,1,1,1,12,12,2,1
1,10182,1,2,1,1,12,12,2,1
1,10182,2,2,2,2,55,68,5555,55
1,10182,3,2,3,2,55,68,5555,55
1,10182,4,2,4,2,55,63,5555,55
1,10182,5,2,5,2,9,42,9999,77
1,10183,1,1,1,1,12,8,9999,77
1,10184,1,1,1,1,55,68,5555,55
1,10184,2,1,2,1,55,68,5555,55
1,10184,3,1,3,1,55,63,5555,55
1,10184,4,1,4,1,5,32,9999,77
1,10184,5,1,5,1,0,1,9999,77
1,10185,1,1,1,1,3,10,9999,77
1,10186,1,1,1,1,55,63,5555,55
1,10186,2,1,2,1,55,69,5555,55
1,10186,3,1,3,1,55,63,5555,55
1,10186,4,1,4,1,12,35,9999,77
1,10186,5,1,5,1,0,1,9999,77
1,10187,1,1,1,1,55,63,5555,55
1,10187,2,1,2,1,4,42,9999,77
1,10187,3,1,3,1,12,42,9999,77
1,10188,1,1,1,1,55,68,5555,55
1,10188,2,1,2,1,12,12,2,12
1,10188,2,2,1,1,12,12,2,12
1,10189,1,1,1,1,55,68,5555,55
1,10189,2,1,2,1,12,12,2,12
1,10189,3,1,3,1,55,64,5555,55
1,10189,4,1,4,1,11,24,9999,77
1,10189,5,1,5,1,0,1,9999,77
1,10189,2,2,1,1,12,12,2,12
1,10190,2,1,1,2,11,12,1,1
1,10190,3,1,2,1,0,1,9999,77
1,10190,1,2,1,2,55,61,5555,55
1,10190,2,2,2,2,11,12,1,1
1,10191,1,1,1,1,55,64,5555,55
1,10191,2,1,2,1,0,1,9999,77
1,10192,1,1,1,1,55,64,5555,55
1,10192,2,1,2,1,0,1,9999,77
1,10193,1,1,1,1,55,68,5555,55
1,10193,2,1,2,1,12,12,2,12
1,10193,2,2,1,1,12,12,2,12
1,10194,1,1,1,1,12,12,2,11
1,10194,1,2,1,1,12,12,2,11
1,10195,1,1,1,1,12,12,2,10
1,10195,1,2,1,1,12,12,2,10
1,10196,1,1,1,1,55,63,5555,55
1,10196,2,1,2,1,55,69,5555,55
1,10196,3,1,3,1,55,64,5555,55
1,10196,4,1,4,1,12,42,9999,77
1,10196,5,1,5,1,0,1,9999,77
1,10197,1,1,1,2,12,12,1,7
1,10197,1,2,1,2,12,12,1,7
1,10198,1,1,1,2,12,12,1,3
1,10198,1,2,1,2,12,12,1,3
1,10199,1,1,1,1,55,68,5555,55
1,10199,2,1,2,1,12,12,2,12
1,10199,2,2,1,1,12,12,2,12
1,10200,1,1,1,2,12,12,1,3
1,10200,1,2,1,2,12,12,1,3
1,10201,1,1,1,1,55,68,5555,55
1,10201,2,1,2,1,55,64,5555,55
1,10201,3,1,3,1,12,32,9999,77
1,10201,4,1,4,1,55,67,5555,55
1,10201,5,1,5,1,12,42,9999,77
1,10202,1,1,1,1,12,12,2,12
1,10202,2,1,2,1,55,63,5555,55
1,10202,3,1,3,1,0,1,9999,77
1,10202,1,2,1,1,12,12,2,12
1,10203,1,1,1,1,12,12,2,6
1,10203,1,2,1,1,12,12,2,6
1,10204,1,1,1,1,55,64,5555,55
1,10204,2,1,2,1,0,1,9999,77
1,10204,3,1,3,1,9,21,9999,77
1,10205,1,1,1,1,55,64,5555,55
1,10205,2,1,2,1,62,52,9999,77
1,10205,3,1,3,1,98,24,9999,77
1,10205,4,1,4,1,81,59,9999,77
1,10205,5,1,5,1,0,1,9999,77
1,10205,6,1,6,1,13,24,9999,77
1,10206,1,1,1,1,12,8,9999,77
1,10207,1,1,1,1,55,68,5555,55
1,10207,2,1,2,1,3,12,2,12
1,10207,2,2,1,1,3,12,2,12
1,10208,1,1,1,1,12,8,9999,77
1,10209,1,1,1,1,12,12,2,3
1,10209,1,2,1,1,12,12,2,3
1,10210,1,1,1,1,55,63,5555,55
1,10210,2,1,2,1,0,1,9999,77
1,10210,3,1,3,1,0,3,9999,77
1,10211,1,1,1,2,12,12,1,11
1,10211,2,1,2,1,0,1,9999,77
1,10211,1,2,1,2,12,12,1,11
1,10212,1,1,1,1,55,64,5555,55
1,10212,2,1,2,1,12,52,9999,77
1,10212,3,1,3,1,0,1,9999,77
1,10212,4,1,4,1,55,62,5555,55
1,10212,5,1,5,1,0,3,9999,77
1,10212,6,1,6,1,0,2,9999,77
1,10213,1,1,1,1,12,12,2,12
1,10213,1,2,1,1,12,12,2,12
1,10214,1,1,1,2,12,12,1,10
1,10214,1,2,1,2,12,12,1,10
1,10215,1,1,1,1,55,63,5555,55
1,10215,2,1,2,1,12,33,9999,77
1,10215,3,1,3,1,98,59,9999,77
1,10216,1,1,1,1,55,63,5555,55
1,10216,2,1,2,1,55,69,5555,55
1,10216,3,1,3,1,55,68,5555,55
1,10216,4,1,4,1,55,64,5555,55
1,10216,5,1,5,1,0,1,9999,77
1,10217,1,1,1,1,55,64,5555,55
1,10217,2,1,2,1,12,38,9999,77
1,10217,3,1,3,1,12,38,9999,77
1,10217,4,1,4,1,12,35,9999,77
1,10217,5,1,5,1,0,1,9999,77
1,10217,6,1,6,1,12,19,9999,77
1,10217,7,1,7,1,13,42,9999,77
1,10217,8,1,8,1,0,2,9999,77
1,10218,1,1,1,1,12,12,2,6
1,10218,1,2,1,1,12,12,2,6
1,10218,2,2,2,2,55,63,5555,55
1,10218,3,2,3,2,12,42,9999,77
1,10219,1,1,1,1,55,63,5555,55
1,10219,2,1,2,1,55,69,5555,55
1,10219,3,1,3,1,55,68,5555,55
1,10219,4,1,4,1,12,12,2,12
1,10219,4,2,1,1,12,12,2,12
1,10220,1,1,1,1,55,68,5555,55
1,10220,2,1,2,1,55,68,5555,55
1,10220,3,1,3,1,55,63,5555,55
1,10220,4,1,4,1,11,42,9999,77
1,10220,5,1,5,1,0,1,9999,77
1,10221,1,1,1,1,55,68,5555,55
1,10221,2,1,2,1,55,64,5555,55
1,10221,3,1,3,1,8,42,9999,77
1,10221,4,1,4,1,0,1,9999,77
1,10222,1,1,1,1,55,68,5555,55
1,10222,4,1,2,1,12,12,2,12
1,10222,2,2,1,2,55,63,5555,55
1,10222,3,2,2,2,12,24,9999,77
1,10222,4,2,3,1,12,12,2,12
1,10223,1,1,1,1,12,12,2,6
1,10223,1,2,1,1,12,12,2,6
1,10224,1,1,1,1,12,8,9999,77
1,10225,1,1,1,2,12,12,1,3
1,10225,2,1,2,1,0,1,9999,77
1,10225,3,1,3,1,55,64,5555,55
1,10225,4,1,4,1,98,30,9999,77
1,10225,1,2,1,2,12,12,1,3
1,10226,1,1,1,1,55,64,5555,55
1,10226,2,1,2,1,55,69,5555,55
1,10226,3,1,3,1,55,63,5555,55
1,10226,4,1,4,1,14,34,9999,77
1,10226,5,1,5,1,0,1,9999,77
1,10227,1,1,1,1,55,63,5555,55
1,10227,2,1,2,1,55,69,5555,55
1,10227,3,1,3,1,55,68,5555,55
1,10227,4,1,4,1,55,64,5555,55
1,10227,5,1,5,1,0,1,9999,77
1,10228,1,1,1,1,55,63,5555,55
1,10228,2,1,2,1,12,53,9999,77
1,10228,3,1,3,1,12,32,9999,77
1,10228,4,1,4,1,55,67,5555,55
1,10228,5,1,5,1,12,42,9999,77
1,10229,1,1,1,1,55,68,5555,55
1,10229,2,1,2,1,12,12,2,12
1,10229,2,2,1,1,12,12,2,12
1,10230,1,1,1,1,55,63,5555,55
1,10230,2,1,2,1,12,42,9999,77
1,10230,3,1,3,1,0,1,9999,77
1,10231,1,1,1,1,55,63,5555,55
1,10231,2,1,2,1,0,1,9999,77
1,10232,1,1,1,1,55,63,5555,55
1,10232,2,1,2,1,12,42,9999,77
1,10233,1,1,1,1,55,64,5555,55
1,10233,2,1,2,1,11,24,9999,77
1,10233,3,1,3,1,0,1,9999,77
1,10234,1,1,1,1,55,63,5555,55
1,10234,2,1,2,1,12,14,2,7
1,10234,3,1,3,1,12,8,9999,77
1,10234,2,2,1,1,12,14,2,7
1,10235,1,1,1,1,55,63,5555,55
1,10235,2,1,2,1,98,25,9999,77
1,10235,3,1,3,1,0,1,9999,77
1,10235,4,1,4,1,0,2,9999,77
1,10236,1,1,1,1,55,63,5555,55
1,10236,2,1,2,1,0,1,9999,77
1,10237,1,1,1,1,55,63,5555,55
1,10237,2,1,2,1,3,30,9999,77
1,10237,3,1,3,1,3,30,9999,77
1,10237,4,1,4,1,3,42,9999,77
1,10237,5,1,5,1,2,42,9999,77
1,10237,6,1,6,1,0,2,9999,77
1,10238,1,1,1,1,55,63,5555,55
1,10238,2,1,2,1,12,35,9999,77
1,10238,3,1,3,1,0,1,9999,77
1,10238,4,1,4,1,98,42,9999,77
1,10239,1,1,1,1,55,63,5555,55
1,10239,2,1,2,1,55,69,5555,55
1,10239,3,1,3,1,55,68,5555,55
1,10239,4,1,4,1,55,64,5555,55
1,10239,5,1,5,1,0,1,9999,77
1,10240,1,1,1,1,55,63,5555,55
1,10240,2,1,2,1,12,34,9999,77
1,10240,3,1,3,1,55,67,5555,55
1,10240,4,1,4,1,98,42,9999,77
1,10241,1,1,1,2,12,12,1,11
1,10241,1,2,1,2,12,12,1,11
1,10242,1,1,1,1,55,68,5555,55
1,10242,2,1,2,1,55,68,5555,55
1,10242,3,1,3,1,55,63,5555,55
1,10242,4,1,4,1,1,42,9999,77
1,10243,1,1,1,1,55,61,5555,55
1,10243,2,1,2,1,0,1,9999,77
1,10244,1,1,1,1,55,68,5555,55
1,10244,2,1,2,1,12,12,2,12
1,10244,2,2,1,1,12,12,2,12
1,10245,1,1,1,1,55,63,5555,55
1,10245,2,1,2,1,55,69,5555,55
1,10245,3,1,3,1,55,68,5555,55
1,10245,4,1,4,1,55,64,5555,55
1,10245,5,1,5,1,55,69,5555,55
1,10245,6,1,6,1,55,68,5555,55
1,10245,7,1,7,1,0,1,9999,77
1,10246,1,1,1,1,55,63,5555,55
1,10246,2,1,2,1,1,59,9999,77
1,10246,3,1,3,1,55,69,5555,55
1,10246,4,1,4,1,55,64,5555,55
1,10246,5,1,5,1,12,32,9999,77
1,10246,6,1,6,1,0,1,9999,77
1,10247,1,1,1,1,12,8,9999,77
1,10248,1,1,1,1,55,63,5555,55
1,10248,2,1,2,1,1,42,9999,77
1,10248,3,1,3,1,0,1,9999,77
1,10248,4,1,4,1,0,3,9999,77
1,10249,1,1,1,1,55,68,5555,55
1,10249,2,1,2,1,55,64,5555,55
1,10249,3,1,3,1,55,69,5555,55
1,10249,4,1,4,1,55,68,5555,55
1,10249,5,1,5,1,0,1,9999,77
1,10250,1,1,1,1,55,68,5555,55
1,10250,2,1,2,1,12,12,2,12
1,10250,2,2,1,1,12,12,2,12
1,10251,1,1,1,1,55,63,5555,55
1,10251,2,1,2,1,55,69,5555,55
1,10251,3,1,3,1,55,68,5555,55
1,10251,4,1,4,1,12,12,2,3
1,10251,4,2,1,1,12,12,2,3
1,10251,5,2,2,2,55,64,5555,55
1,10251,6,2,3,2,6,34,9999,77
1,10252,1,1,1,1,0,1,9999,77
1,10252,2,1,2,1,12,12,2,6
1,10252,2,2,1,1,12,12,2,6
1,10253,1,1,1,1,55,68,5555,55
1,10253,2,1,2,1,12,12,2,5
1,10253,3,1,3,1,55,63,5555,55
1,10253,4,1,4,1,12,30,9999,77
1,10253,2,2,1,1,12,12,2,5
1,10254,1,1,1,1,55,68,5555,55
1,10254,2,1,2,1,55,64,5555,55
1,10254,3,1,3,1,1,35,9999,77
1,10254,4,1,4,1,0,1,9999,77
1,10255,1,1,1,1,55,63,5555,55
1,10255,2,1,2,1,55,69,5555,55
1,10255,3,1,3,1,55,68,5555,55
1,10255,4,1,4,1,55,64,5555,55
1,10255,5,1,5,1,2,42,9999,77
1,10255,6,1,6,1,0,2,9999,77
1,10256,1,1,1,1,12,8,9999,77
1,10257,1,1,1,1,55,63,5555,55
1,10257,2,1,2,1,12,35,9999,77
1,10258,1,1,1,1,55,68,5555,55
1,10258,2,1,2,1,12,12,2,11
1,10258,2,2,1,1,12,12,2,11
1,10258,3,2,2,2,55,63,5555,55
1,10258,4,2,3,2,0,1,9999,77
1,10259,1,1,1,1,12,12,2,6
1,10259,2,1,2,1,55,63,5555,55
1,10259,3,1,3,1,98,34,9999,77
1,10259,1,2,1,1,12,12,2,6
1,10260,1,1,1,1,55,68,5555,55
1,10260,2,1,2,1,55,64,5555,55
1,10260,3,1,3,1,12,42,9999,77
1,10260,4,1,4,1,98,43,9999,77
1,10261,1,1,1,1,55,64,5555,55
1,10261,2,1,2,1,12,24,9999,77
1,10262,1,1,1,1,0,1,9999,77
1,10262,2,1,2,1,55,64,5555,55
1,10262,3,1,3,1,98,18,9999,77
1,10263,1,1,1,1,55,68,5555,55
1,10263,2,1,2,1,1,12,2,12
1,10263,2,2,1,1,1,12,2,12
1,10264,1,1,1,1,12,8,9999,77
1,10265,1,1,1,2,12,12,1,3
1,10265,2,1,2,1,19,54,2,14
1,10265,1,2,1,2,12,12,1,3
1,10265,2,2,2,1,19,54,2,14
1,10266,1,1,1,2,12,12,1,9
1,10266,1,2,1,2,12,12,1,9
1,10267,1,1,1,1,55,68,5555,55
1,10267,2,1,2,2,12,12,1,12
1,10267,2,2,1,2,12,12,1,12
1,10268,1,1,1,1,55,63,5555,55
1,10268,2,1,2,1,12,9,9999,77
1,10268,3,1,3,1,12,9,9999,77
1,10269,1,1,1,1,12,12,2,6
1,10269,1,2,1,1,12,12,2,6
1,10269,2,2,2,2,55,62,5555,55
1,10269,3,2,3,2,55,63,5555,55
1,10269,4,2,4,2,0,1,9999,77
1,10269,5,2,5,3,12,12,2,6
1,10269,5,3,1,3,12,12,2,6
1,10270,1,1,1,1,12,12,2,9
1,10270,1,2,1,1,12,12,2,9
1,10270,2,2,2,2,6,12,3,11
1,10270,2,3,1,2,6,12,3,11
1,10271,1,1,1,2,12,12,1,12
1,10271,1,2,1,2,12,12,1,12
1,10272,1,1,1,1,55,64,5555,55
1,10272,2,1,2,1,55,65,5555,55
1,10272,3,1,3,1,1,12,2,11
1,10272,3,2,1,1,1,12,2,11
1,10272,4,2,2,2,0,51,9999,77
1,10273,1,1,1,1,55,68,5555,55
1,10273,2,1,2,1,55,64,5555,55
1,10273,3,1,3,1,12,35,9999,77
1,10273,4,1,4,1,0,1,9999,77
1,10274,1,1,1,1,55,63,5555,55
1,10274,2,1,2,1,12,34,9999,77
1,10274,3,1,3,1,55,69,5555,55
1,10274,4,1,4,1,55,68,5555,55
1,10274,5,1,5,1,55,64,5555,55
1,10274,6,1,6,1,12,34,9999,77
1,10274,7,1,7,1,12,42,9999,77
1,10274,8,1,8,1,55,62,5555,55
1,10274,9,1,9,1,0,1,9999,77
1,10275,1,1,1,1,55,63,5555,55
1,10275,2,1,2,1,12,32,9999,77
1,10275,3,1,3,1,9,42,9999,77
1,10275,4,1,4,1,0,1,9999,77
1,10276,1,1,1,1,55,68,5555,55
1,10276,2,1,2,1,55,68,5555,55
1,10276,3,1,3,1,55,63,5555,55
1,10276,4,1,4,1,11,35,9999,77
1,10276,5,1,5,1,0,1,9999,77
1,10277,1,1,1,2,12,12,1,11
1,10277,1,2,1,2,12,12,1,11
1,10278,1,1,1,1,55,63,5555,55
1,10278,2,1,2,1,12,14,2,6
1,10278,3,1,3,1,19,14,3,12
1,10278,4,1,4,1,19,24,9999,77
1,10278,5,1,5,1,19,8,9999,77
1,10278,2,2,1,1,12,14,2,6
1,10278,3,3,1,1,19,14,3,12
1,10279,1,1,1,2,12,12,1,6
1,10279,4,1,2,1,55,63,5555,55
1,10279,5,1,3,1,4,52,9999,77
1,10279,1,2,1,2,12,12,1,6
1,10279,2,2,2,2,55,64,5555,55
1,10279,3,2,3,2,12,25,9999,77
1,10280,1,1,1,1,12,12,2,6
1,10280,2,1,2,1,55,63,5555,55
1,10280,3,1,3,1,0,1,9999,77
1,10280,1,2,1,1,12,12,2,6
1,10281,1,1,1,1,55,63,5555,55
1,10281,2,1,2,1,1,24,9999,77
1,10281,3,1,3,1,55,69,5555,55
1,10281,4,1,4,1,55,64,5555,55
1,10281,5,1,5,1,12,42,9999,77
1,10282,1,1,1,1,12,8,9999,77
1,10283,1,1,1,1,14,8,9999,77
1,10284,1,1,1,1,55,64,5555,55
1,10284,2,1,2,1,55,69,5555,55
1,10284,3,1,3,1,55,64,5555,55
1,10284,4,1,4,1,55,65,5555,55
1,10284,5,1,5,2,12,12,1,2
1,10284,5,2,1,2,12,12,1,2
1,10285,1,1,1,1,12,12,2,6
1,10285,2,1,2,1,55,68,5555,55
1,10285,3,1,3,1,12,12,3,12
1,10285,1,2,1,1,12,12,2,6
1,10285,3,3,1,1,12,12,3,12
1,10286,1,1,1,1,55,68,5555,55
1,10286,2,1,2,1,12,12,2,11
1,10286,3,1,3,1,98,12,3,10
1,10286,4,1,4,1,98,12,4,6
1,10286,2,2,1,1,12,12,2,11
1,10286,3,3,1,1,98,12,3,10
1,10286,4,4,1,1,98,12,4,6
1,10286,5,4,2,4,98,12,5,3
1,10286,6,4,3,4,0,2,9999,77
1,10286,5,5,1,4,98,12,5,3
1,10287,1,1,1,1,55,68,5555,55
1,10287,2,1,2,1,12,12,2,12
1,10287,2,2,1,1,12,12,2,12
1,10287,3,2,2,2,55,64,5555,55
1,10287,4,2,3,2,12,42,9999,77
1,10288,1,1,1,1,55,61,5555,55
1,10288,2,1,2,1,55,63,5555,55
1,10288,3,1,3,1,55,69,5555,55
1,10288,4,1,4,1,55,64,5555,55
1,10288,5,1,5,1,0,1,9999,77
1,10288,6,1,6,1,98,34,9999,77
1,10289,1,1,1,1,55,68,5555,55
1,10289,2,1,2,1,55,64,5555,55
1,10289,3,1,3,1,12,40,9999,77
1,10289,4,1,4,1,12,43,9999,77
1,10289,5,1,5,1,12,35,9999,77
1,10289,6,1,6,1,0,1,9999,77
1,10289,7,1,7,1,12,42,9999,77
1,10289,8,1,8,1,98,38,9999,77
1,10290,1,1,1,1,55,68,5555,55
1,10290,2,1,2,1,12,12,2,12
1,10290,2,2,1,1,12,12,2,12
1,10290,3,2,2,2,55,63,5555,55
1,10290,4,2,3,2,0,1,9999,77
1,10290,5,2,4,2,12,42,9999,77
1,10290,6,2,5,2,0,2,9999,77
1,10291,1,1,1,1,12,9,9999,77
1,10292,1,1,1,1,12,8,9999,77
1,10293,1,1,1,1,55,63,5555,55
1,10293,2,1,2,1,12,32,9999,77
1,10293,3,1,3,1,0,1,9999,77
1,10294,1,1,1,1,55,68,5555,55
1,10294,2,1,2,1,55,64,5555,55
1,10294,3,1,3,1,55,69,5555,55
1,10294,4,1,4,1,55,68,5555,55
1,10294,5,1,5,1,55,63,5555,55
1,10294,6,1,6,1,9,53,9999,77
1,10295,1,1,1,1,55,64,5555,55
1,10295,2,1,2,1,12,59,9999,77
1,10295,3,1,3,1,98,59,9999,77
1,10295,4,1,4,1,98,42,9999,77
1,10295,5,1,5,1,98,42,9999,77
1,10295,6,1,6,1,98,42,9999,77
1,10295,7,1,7,1,9,42,9999,77
1,10296,1,1,1,1,55,63,5555,55
1,10296,2,1,2,1,12,59,9999,77
1,10296,3,1,3,1,55,69,5555,55
1,10296,4,1,4,1,55,68,5555,55
1,10296,5,1,5,1,55,64,5555,55
1,10296,6,1,6,1,98,35,9999,77
1,10296,7,1,7,1,0,1,9999,77
1,10296,8,1,8,1,98,42,9999,77
1,10297,1,1,1,1,55,68,5555,55
1,10297,2,1,2,1,12,12,2,12
1,10297,3,1,3,1,81,12,2,98
1,10297,2,2,1,1,12,12,2,12
1,10297,3,2,2,1,81,12,2,98
1,10298,1,1,1,1,12,8,9999,77
1,10299,1,1,1,1,55,68,5555,55
1,10299,2,1,2,1,12,12,2,12
1,10299,2,2,1,1,12,12,2,12
1,10300,1,1,1,1,12,8,9999,77
1,10301,1,1,1,1,55,68,5555,55
1,10301,2,1,2,1,55,64,5555,55
1,10301,3,1,3,1,11,30,9999,77
1,10301,4,1,4,1,12,42,9999,77
1,10302,1,1,1,1,55,64,5555,55
1,10302,2,1,2,1,55,69,5555,55
1,10302,3,1,3,1,55,63,5555,55
1,10302,4,1,4,1,11,35,9999,77
1,10302,5,1,5,1,0,1,9999,77
1,10303,1,1,1,2,12,12,1,9
1,10303,1,2,1,2,12,12,1,9
1,10303,2,2,2,2,55,68,5555,55
1,10303,3,2,3,2,55,64,5555,55
1,10303,4,2,4,2,12,24,9999,77
1,10304,1,1,1,2,12,12,1,6
1,10304,2,1,2,1,12,12,3,6
1,10304,1,2,1,2,12,12,1,6
1,10304,2,3,1,1,12,12,3,6
1,10305,1,1,1,1,55,63,5555,55
1,10305,2,1,2,1,12,14,2,6
1,10305,3,1,3,1,81,14,2,61
1,10305,4,1,4,1,12,14,3,6
1,10305,5,1,5,1,12,8,9999,77
1,10305,6,1,6,1,18,14,2,13
1,10305,2,2,1,1,12,14,2,6
1,10305,3,2,2,1,81,14,2,61
1,10305,6,2,3,1,18,14,2,13
1,10305,4,3,1,1,12,14,3,6
1,10306,1,1,1,1,12,12,2,6
1,10306,1,2,1,1,12,12,2,6
1,10307,1,1,1,1,55,68,5555,55
1,10307,2,1,2,1,55,64,5555,55
1,10307,3,1,3,1,12,52,9999,77
1,10307,4,1,4,1,0,1,9999,77
1,10308,1,1,1,1,55,64,5555,55
1,10308,2,1,2,1,55,69,5555,55
1,10308,3,1,3,1,0,1,9999,77
1,10308,4,1,4,2,12,12,1,98
1,10308,5,1,5,3,12,12,1,98
1,10308,4,2,1,2,12,12,1,98
1,10308,5,3,1,3,12,12,1,98
1,10309,1,1,1,1,55,68,5555,55
1,10309,2,1,2,1,12,12,2,12
1,10309,2,2,1,1,12,12,2,12
1,10309,3,2,2,2,0,1,9999,77
1,10310,1,1,1,1,55,64,5555,55
1,10310,2,1,2,1,12,38,9999,77
1,10310,3,1,3,1,12,35,9999,77
1,10310,4,1,4,1,0,3,9999,77
1,10311,1,1,1,1,55,68,5555,55
1,10311,2,1,2,1,55,64,5555,55
1,10311,3,1,3,1,1,33,9999,77
1,10311,4,1,4,1,1,42,9999,77
1,10311,5,1,5,1,4,19,9999,77
1,10312,1,1,1,1,55,68,5555,55
1,10312,2,1,2,1,55,64,5555,55
1,10312,3,1,3,1,12,42,9999,77
1,10312,4,1,4,1,0,2,9999,77
1,10313,1,1,1,1,55,63,5555,55
1,10313,2,1,2,1,14,34,9999,77
1,10313,3,1,3,1,0,1,9999,77
1,10314,1,1,1,1,12,12,2,6
1,10314,1,2,1,1,12,12,2,6
1,10315,1,1,1,1,55,63,5555,55
1,10315,2,1,2,1,12,23,9999,77
1,10316,1,1,1,1,55,68,5555,55
1,10316,2,1,2,1,55,64,5555,55
1,10316,3,1,3,1,12,35,9999,77
1,10316,4,1,4,1,0,1,9999,77
1,10317,1,1,1,1,55,63,5555,55
1,10317,2,1,2,1,12,24,9999,77
1,10317,3,1,3,1,55,69,5555,55
1,10317,4,1,4,2,12,12,1,9
1,10317,4,2,1,2,12,12,1,9
1,10318,1,1,1,1,55,64,5555,55
1,10318,2,1,2,1,12,21,9999,77
1,10319,1,1,1,1,55,68,5555,55
1,10319,2,1,2,1,12,12,2,12
1,10319,2,2,1,1,12,12,2,12
1,10320,1,1,1,2,12,12,1,1
1,10320,1,2,1,2,12,12,1,1
1,10320,2,2,2,2,19,54,3,11
1,10320,2,3,1,2,19,54,3,11
1,10321,1,1,1,2,12,12,1,2
1,10321,1,2,1,2,12,12,1,2
1,10321,2,2,2,2,55,63,5555,55
1,10321,3,2,3,2,12,30,9999,77
1,10322,1,1,1,2,12,12,1,3
1,10322,2,1,2,1,55,64,5555,55
1,10322,3,1,3,1,6,14,3,6
1,10322,1,2,1,2,12,12,1,3
1,10322,3,3,1,1,6,14,3,6
1,10323,1,1,1,1,55,63,5555,55
1,10323,2,1,2,1,12,42,9999,77
1,10323,3,1,3,1,10,42,9999,77
1,10324,1,1,1,2,99,12,1,12
1,10324,1,2,1,2,99,12,1,12
1,10325,1,1,1,1,55,63,5555,55
1,10325,2,1,2,1,55,69,5555,55
1,10325,3,1,3,1,55,63,5555,55
1,10325,4,1,4,1,0,1,9999,77
1,10325,5,1,5,1,13,30,9999,77
1,10326,1,1,1,1,55,63,5555,55
1,10326,2,1,2,1,3,42,9999,77
1,10326,3,1,3,1,98,42,9999,77
1,10326,4,1,4,1,0,1,9999,77
1,10327,1,1,1,1,55,64,5555,55
1,10327,2,1,2,1,0,1,9999,77
1,10327,3,1,3,1,1,35,9999,77
1,10328,1,1,1,1,55,63,5555,55
1,10328,2,1,2,1,1,24,9999,77
1,10328,3,1,3,1,55,69,5555,55
